Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,433.98065185546875,95301,8.148915767669678,,36
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,427.0751647949219,98301,8.376826047897339,,37
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,421.8074645996094,101301,8.606589078903198,,38
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,425.1707458496094,104301,8.839980840682983,,39
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,406.63153076171875,107301,9.074355125427246,,40
261.25,426.6306,1000.0,6.0,261.25,1000.0,0.0,1000.0,1000.0,1000.0,418.7982482910156,110301,9.3070650100708,,41
210.8,394.72897,1000.0,6.0,210.8,751.5,430.4146,1000.0,6.0,751.5,411.8249206542969,113307,9.542320013046265,,42
14.277778,17.868519,141.0,5.0,14.277777777777779,68.710526,220.17493,1000.0,5.0,68.71052631578948,313.9189453125,115918,9.756839036941528,,43
9.072072,5.740188,40.0,5.0,9.072072072072071,13.567416,11.229398,47.0,6.0,13.567415730337078,10.400789260864258,118333,9.987382888793945,,44
8.016,1.6922601,15.0,5.0,8.016,9.5976095,5.8739605,38.0,5.0,9.597609561752988,6.886547088623047,120742,10.196724891662598,,45
7.4626865,1.5094565,13.0,5.0,7.462686567164179,8.009967,2.6645014,34.0,5.0,8.009966777408637,4.718325138092041,123153,10.404896974563599,,46
6.937931,1.420154,13.0,5.0,6.937931034482759,7.4844723,1.5528198,14.0,5.0,7.484472049689441,4.1617326736450195,125563,10.61523699760437,,47
6.9583335,1.3378829,12.0,5.0,6.958333333333333,7.2,1.4471794,13.0,5.0,7.2,3.9669175148010254,127975,10.82565188407898,,48
6.6225166,1.2274009,12.0,5.0,6.622516556291391,7.0409355,1.51158,13.0,5.0,7.04093567251462,3.854475975036621,130383,11.035502910614014,,49
6.649007,1.401034,12.0,5.0,6.6490066225165565,7.020408,1.5507519,15.0,5.0,7.020408163265306,3.982325315475464,132791,11.246615886688232,,50
6.6357617,1.5418379,13.0,5.0,6.635761589403973,6.759104,1.6460485,16.0,5.0,6.759103641456583,3.8484997749328613,135204,11.461833953857422,,51
6.5855265,1.3738348,13.0,5.0,6.5855263157894735,6.592896,1.57364,16.0,5.0,6.592896174863388,3.6794321537017822,137617,11.678071975708008,,52
6.3607593,1.3464363,12.0,5.0,6.360759493670886,6.697222,1.7045668,22.0,5.0,6.697222222222222,3.7427902221679688,140028,11.890939950942993,,53
6.464516,1.4154786,14.0,5.0,6.464516129032258,6.620879,1.4579087,16.0,5.0,6.6208791208791204,3.689997434616089,142438,12.106120824813843,,54
6.535948,1.5297749,13.0,5.0,6.5359477124183005,6.67036,1.6100214,16.0,5.0,6.670360110803324,3.868295431137085,144846,12.320809841156006,,55
6.7702703,1.8927122,16.0,5.0,6.77027027027027,6.540761,1.8068323,26.0,5.0,6.540760869565218,3.7993946075439453,147253,12.533929109573364,,56
6.649007,1.6645851,15.0,5.0,6.6490066225165565,6.5585833,1.9083142,23.0,5.0,6.55858310626703,3.8907551765441895,149660,12.74807095527649,,57
6.5751634,1.7440574,15.0,5.0,6.57516339869281,6.508108,2.047065,34.0,5.0,6.508108108108108,3.882322072982788,152068,12.963459968566895,,58
6.535948,1.4553312,13.0,5.0,6.5359477124183005,6.5162163,1.7540708,18.0,5.0,6.5162162162162165,3.7593071460723877,154479,13.17761492729187,,59
6.6666665,1.6918104,14.0,5.0,6.666666666666667,6.6054792,1.6742932,20.0,5.0,6.605479452054794,3.760485887527466,156890,13.38959288597107,,60
6.783784,3.0169356,32.0,5.0,6.783783783783784,6.364116,1.4453564,16.0,5.0,6.364116094986807,3.538949966430664,159302,13.605491876602173,,61
7.0921984,3.9802718,47.0,5.0,7.092198581560283,6.451872,1.54317,20.0,5.0,6.451871657754011,3.5788753032684326,161715,13.816921949386597,,62
6.849315,1.7215096,15.0,5.0,6.8493150684931505,6.5694823,1.6978735,20.0,5.0,6.569482288828338,3.7189321517944336,164126,14.025259971618652,,63
6.823129,2.3055704,24.0,5.0,6.8231292517006805,6.8243628,2.247511,29.0,5.0,6.824362606232294,4.199293613433838,166535,14.239032983779907,,64
6.8163266,1.9343667,18.0,5.0,6.816326530612245,6.72905,1.6668957,19.0,5.0,6.729050279329609,3.8315043449401855,168944,14.451044082641602,,65
6.9583335,1.8888378,16.0,5.0,6.958333333333333,6.7535014,2.1448317,27.0,5.0,6.753501400560224,3.904215097427368,171355,14.663079977035522,,66
7.2753625,2.3398504,24.0,5.0,7.27536231884058,6.764045,1.644005,18.0,5.0,6.764044943820225,3.901437282562256,173763,14.875582218170166,,67
6.8767123,1.6339313,13.0,5.0,6.876712328767123,7.1636906,2.9011478,47.0,5.0,7.163690476190476,4.410233497619629,176170,15.088179111480713,,68
7.2753625,2.7393224,26.0,5.0,7.27536231884058,6.9595375,2.0692027,23.0,5.0,6.959537572254336,3.968759775161743,178578,15.299418926239014,,69
7.3357663,2.2123654,18.0,5.0,7.335766423357664,7.525,4.623243,58.0,5.0,7.525,5.254143238067627,180986,15.509694814682007,,70
7.590909,2.7687502,26.0,5.0,7.590909090909091,7.2809668,2.0979562,19.0,5.0,7.280966767371601,4.223204135894775,183396,15.71982717514038,,71
7.7153845,2.6113203,23.0,5.0,7.7153846153846155,7.818182,5.167272,62.0,5.0,7.818181818181818,5.763087272644043,185804,15.928230047225952,,72
8.064516,4.5183177,49.0,5.0,8.064516129032258,7.986755,4.594824,63.0,5.0,7.986754966887418,5.492673397064209,188216,16.137789011001587,,73
