Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-575.6613,11.761962,-561.01636,-589.8146,1000.0,-562.85974,70.40382,-471.93942,-661.6261,1000.0,-83.1905517578125,170000,20.4774272441864,,33
-547.95544,43.50694,-486.9924,-585.64197,1000.0,-574.49695,37.04535,-516.2755,-623.09766,1000.0,-85.28594970703125,175000,21.074558973312378,,34
-509.75504,56.550564,-433.36438,-568.45154,1000.0,-555.93024,23.765608,-526.7589,-595.3163,1000.0,-82.47958374023438,180000,21.66602110862732,,35
-590.20856,23.976412,-571.85394,-624.07666,1000.0,-560.6555,31.72048,-500.99023,-594.4346,1000.0,-82.30500030517578,185000,22.27358603477478,,36
-534.3579,40.94622,-493.33405,-590.26294,1000.0,-504.97607,54.673794,-397.57812,-541.86597,1000.0,-73.61105346679688,190000,22.867866039276123,,37
-516.96844,56.20917,-438.87604,-568.8751,1000.0,-587.82733,70.10378,-526.0216,-720.7098,1000.0,-85.64739227294922,195000,23.471787929534912,,38
-500.09814,41.351856,-459.32043,-556.7892,1000.0,-560.2831,16.936722,-545.16766,-584.06836,1000.0,-81.55117797851562,200000,24.0833740234375,,39
-598.6616,34.056526,-560.4404,-643.15186,1000.0,-524.47345,36.80276,-453.6041,-555.25977,1000.0,-76.22368621826172,205000,24.75017499923706,,40
-555.60626,32.81509,-532.3125,-602.01373,1000.0,-527.1716,91.21773,-457.59436,-707.73267,1000.0,-77.2854995727539,210000,25.349246978759766,,41
-510.20193,51.83022,-449.69635,-576.28577,1000.0,-545.4374,55.770348,-449.83588,-609.82446,1000.0,-78.52110290527344,215000,25.96981120109558,,42
-432.60678,21.654219,-404.73328,-457.528,1000.0,-484.68317,34.718075,-441.3739,-540.23486,1000.0,-68.66153717041016,220000,26.581916093826294,,43
-484.3668,74.507454,-396.1304,-578.3628,1000.0,-478.4593,52.32919,-392.9304,-557.2805,1000.0,-67.96009826660156,225000,27.252366065979004,,44
-478.6968,73.55705,-391.8258,-571.6907,1000.0,-503.54404,63.374138,-415.2786,-581.3833,1000.0,-71.07117462158203,230000,27.861482858657837,,45
-446.43726,67.08032,-381.0719,-538.6614,1000.0,-421.08755,49.84785,-334.26666,-469.114,1000.0,-60.096031188964844,235000,28.515877962112427,,46
-478.8514,73.61549,-417.41653,-582.3574,1000.0,-430.21735,28.406824,-382.17783,-466.8316,1000.0,-61.44710159301758,240000,29.106483936309814,,47
-458.5156,37.896606,-423.3678,-511.12808,1000.0,-444.84576,71.71453,-337.38153,-549.9668,1000.0,-63.22783660888672,245000,29.704046964645386,,48
