Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,99.89192199707031,157707,10.298819780349731,,38
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,102.06853485107422,161707,10.544655799865723,,39
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,102.8961410522461,165707,10.79344892501831,,40
200.0,0.0,200.0,200.0,200.0,194.14285,26.193941,200.0,77.0,194.14285714285714,102.7711410522461,169784,11.051654815673828,,41
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,103.73432922363281,173784,11.298534870147705,,42
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,103.97003173828125,177784,11.539896726608276,,43
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,103.24948120117188,181784,11.781943082809448,,44
200.0,0.0,200.0,200.0,200.0,194.80952,23.212517,200.0,91.0,194.8095238095238,101.86537170410156,185875,12.032394886016846,,45
200.0,0.0,200.0,200.0,200.0,185.72728,33.89581,200.0,72.0,185.72727272727272,99.24546813964844,189961,12.283240795135498,,46
200.0,0.0,200.0,200.0,200.0,197.80952,6.863423,200.0,173.0,197.8095238095238,102.2508544921875,194115,12.588375806808472,,47
171.33333,23.683094,200.0,142.0,171.33333333333334,183.0,38.657,200.0,71.0,183.0,98.47201538085938,198141,12.842335939407349,,48
132.5,67.5037,200.0,64.0,132.5,174.20833,47.91049,200.0,47.0,174.20833333333334,98.09255981445312,202322,13.102753639221191,,49
200.0,0.0,200.0,200.0,200.0,154.7037,58.845573,200.0,26.0,154.7037037037037,92.18509674072266,206499,13.354122877120972,,50
142.33333,81.55298,200.0,27.0,142.33333333333334,148.85185,57.094273,200.0,45.0,148.85185185185185,87.7665023803711,210518,13.598880052566528,,51
155.66667,62.6968,200.0,67.0,155.66666666666666,140.72414,66.51414,200.0,15.0,140.72413793103448,89.27326202392578,214599,13.84643292427063,,52
200.0,0.0,200.0,200.0,200.0,163.8,60.66498,200.0,26.0,163.8,96.64617919921875,218694,14.094162940979004,,53
136.5,72.337746,200.0,24.0,136.5,167.83333,61.59455,200.0,27.0,167.83333333333334,100.01657104492188,222722,14.343967914581299,,54
200.0,0.0,200.0,200.0,200.0,170.45833,64.77074,200.0,22.0,170.45833333333334,99.95894622802734,226813,14.59089469909668,,55
200.0,0.0,200.0,200.0,200.0,193.5238,28.962406,200.0,64.0,193.52380952380952,100.279052734375,230877,14.837242841720581,,56
200.0,0.0,200.0,200.0,200.0,199.85715,0.63887656,200.0,197.0,199.85714285714286,99.9955825805664,235074,15.089715003967285,,57
200.0,0.0,200.0,200.0,200.0,199.14285,3.0595002,200.0,186.0,199.14285714285714,98.1431884765625,239256,15.346629858016968,,58
193.33333,6.798692,200.0,184.0,193.33333333333334,198.61905,3.4292328,200.0,187.0,198.61904761904762,98.7100830078125,243427,15.608009815216064,,59
197.66667,3.2998316,200.0,193.0,197.66666666666666,196.95238,7.804005,200.0,170.0,196.95238095238096,95.44579315185547,247563,15.866895914077759,,60
178.0,3.5590262,183.0,175.0,178.0,188.81818,10.516811,200.0,164.0,188.8181818181818,89.8149642944336,251717,16.125966787338257,,61
170.33333,5.7927155,178.0,164.0,170.33333333333334,181.13043,11.418156,200.0,163.0,181.1304347826087,87.28945922851562,255883,16.382476806640625,,62
176.66667,5.9066815,185.0,172.0,176.66666666666666,175.65218,10.247413,192.0,160.0,175.65217391304347,84.1870346069336,259923,16.63300895690918,,63
188.66667,2.6246693,191.0,185.0,188.66666666666666,174.86957,9.331127,198.0,154.0,174.8695652173913,83.70874786376953,263945,16.884163856506348,,64
192.66667,5.2493386,200.0,188.0,192.66666666666666,182.22728,13.591213,200.0,151.0,182.22727272727272,86.0961685180664,267954,17.132561922073364,,65
200.0,0.0,200.0,200.0,200.0,191.85715,8.779227,200.0,170.0,191.85714285714286,91.78235626220703,271983,17.380446910858154,,66
200.0,0.0,200.0,200.0,200.0,199.42857,1.8662778,200.0,192.0,199.42857142857142,92.6563949584961,276171,17.636215686798096,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,94.02474212646484,280171,17.878786087036133,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,93.12784576416016,284171,18.121773719787598,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,92.56209564208984,288171,18.366254806518555,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,93.01557922363281,292171,18.608073949813843,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,90.58474731445312,296171,18.85224485397339,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,89.5870590209961,300171,19.098236799240112,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,89.43154907226562,304171,19.34238076210022,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,87.44495391845703,308171,19.588849782943726,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,86.36455535888672,312171,19.831990957260132,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,84.73285675048828,316171,20.07667875289917,,77
200.0,0.0,200.0,200.0,200.0,199.04762,4.041171,200.0,181.0,199.04761904761904,82.69245910644531,320351,20.329465866088867,,78
200.0,0.0,200.0,200.0,200.0,199.4762,1.7893612,200.0,192.0,199.47619047619048,79.89788055419922,324540,20.638824939727783,,79
187.33333,6.1282587,195.0,180.0,187.33333333333334,197.33333,5.4801226,200.0,178.0,197.33333333333334,78.03649139404297,328684,20.901404857635498,,80
