Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-151.64978,73.00593,-54.812256,-300.68683,312.14285714285717,-144.53836,133.98041,14.757666,-341.2739,357.8333333333333,0.09690023213624954,3681.669677734375,55804,28.41431999206543,,25
-193.18028,100.777275,13.852692,-326.07193,194.36363636363637,-120.8356,143.92892,25.434464,-342.76703,352.0,0.10130728036165237,3339.101806640625,57916,29.875918865203857,,26
-179.86092,109.48605,-68.919334,-339.6602,352.1666666666667,-148.49936,100.86097,10.731407,-273.3212,194.54545454545453,-0.22662122547626495,2395.263671875,60056,31.90370202064514,,27
-140.68147,63.3089,-28.6279,-220.0026,311.5,-132.08794,112.914986,11.901855,-324.29474,313.0,0.023219594731926918,3358.25341796875,62247,34.34389400482178,,28
-131.35645,121.80146,4.180916,-322.85278,545.4,-135.73517,99.60502,30.71503,-240.8839,253.75,-0.1471794843673706,3174.2802734375,64277,36.82537889480591,,29
-101.395805,102.175,38.61988,-249.24973,361.0,-184.69084,97.3857,-20.543537,-274.84473,364.6666666666667,0.09051091223955154,3596.7001953125,66465,39.31890797615051,,30
-124.48701,92.63269,-8.540863,-273.8386,322.42857142857144,-125.2325,79.95346,7.308548,-243.81306,187.8181818181818,-0.21845915913581848,2176.12744140625,68531,41.00463390350342,,31
-155.18045,94.26921,7.662491,-293.3717,252.0,-130.74886,63.615585,-41.22177,-218.46988,336.0,0.010518074035644531,2241.449462890625,70883,42.840720891952515,,32
-137.69473,114.8431,45.782654,-276.82343,287.625,-92.14322,90.07789,26.930828,-218.86255,233.77777777777777,-0.10394316166639328,2058.0869140625,72987,44.23973989486694,,33
-183.93759,53.023003,-75.434296,-250.81622,263.875,-114.787766,82.75325,-18.179409,-248.02684,529.8,0.30156734585762024,3397.57763671875,75636,47.384833097457886,,34
-108.49201,111.31919,24.105644,-278.74335,252.375,-163.79582,134.70705,-8.863731,-327.7348,538.0,0.4005710184574127,2063.6787109375,77788,49.48296403884888,,35
-158.26607,83.7823,-10.746021,-251.45876,239.11111111111111,-139.19073,101.91479,14.875748,-281.97852,224.55555555555554,-0.19547156989574432,1644.982421875,79809,50.6048629283905,,36
-107.16554,81.38861,10.867115,-230.26184,351.42857142857144,-142.58852,122.70719,25.734356,-292.23672,379.0,0.2377101331949234,2553.76220703125,82083,53.38179588317871,,37
-42.5826,89.3555,50.052773,-163.33565,747.0,-91.122154,89.179276,44.819866,-231.65384,233.55555555555554,-0.16339395940303802,2294.622802734375,84185,55.62536406517029,,38
-20.188435,82.98249,50.55332,-197.28532,443.6666666666667,-110.76104,86.04341,-27.212866,-245.42444,345.85714285714283,0.012895422987639904,2444.5869140625,86606,58.82616400718689,,39
-58.47641,91.324684,45.083527,-241.531,355.0,-123.180084,60.03678,-10.148203,-198.98991,319.44444444444446,-0.09984886646270752,1856.47509765625,89481,61.54664611816406,,40
-140.43953,91.91751,4.0565033,-320.64508,184.8181818181818,-114.68513,111.00639,17.162285,-310.17792,318.57142857142856,-0.13822293281555176,2751.52734375,91711,63.22344708442688,,41
-179.48709,85.27042,-14.752064,-274.07312,212.3,-31.305738,25.389502,-5.916237,-56.69524,1000.0,0.13008421659469604,2178.709228515625,93711,65.5940408706665,,42
-139.35698,118.34503,-2.2342072,-289.60883,313.7142857142857,-103.577385,91.36406,-5.763817,-220.25601,299.85714285714283,-0.03225668892264366,2624.125,95810,67.82518887519836,,43
-125.08474,76.52826,-25.78415,-235.82524,385.3333333333333,-215.03815,70.17218,-70.934715,-329.11426,236.66666666666666,-0.23442476987838745,3681.472900390625,97940,69.65761280059814,,44
-117.24123,78.490036,-25.44199,-243.35085,263.5,-181.02444,70.714066,-67.75114,-277.9376,301.57142857142856,-0.3287719488143921,2576.766845703125,100051,71.03053283691406,,45
-120.086586,89.94322,40.9729,-253.85004,373.1666666666667,-178.01077,72.030624,-2.7580948,-237.4349,307.875,-0.1616736650466919,2929.761962890625,102514,73.51230502128601,,46
-148.65607,96.55455,23.470203,-286.67328,208.1,-196.79382,80.845955,-70.92303,-283.7738,252.22222222222223,-0.3549509346485138,2619.750732421875,104784,74.63026475906372,,47
-179.12613,70.25871,-75.042206,-257.73438,287.42857142857144,-141.43588,111.89582,-0.04259491,-244.22144,441.8,0.014762346632778645,2928.9375,106993,76.97591185569763,,48
-104.64083,117.11925,93.31382,-213.95845,352.3333333333333,-134.51474,76.83739,-16.937416,-268.50534,252.625,-0.17895428836345673,1876.1009521484375,109014,78.73795795440674,,49
-124.010376,71.69083,-35.406628,-231.23874,189.8181818181818,-55.75166,98.78691,48.098755,-223.609,454.1666666666667,0.05242956429719925,2429.165771484375,111739,81.09346389770508,,50
-75.768875,105.78038,119.982124,-200.48477,296.625,-66.31588,124.84935,97.85933,-238.87027,365.0,-0.07123115658760071,2732.1123046875,113929,83.45192790031433,,51
-131.66692,87.29563,-20.99088,-247.75175,234.11111111111111,-112.955956,81.27054,9.305477,-211.30804,229.22222222222223,-0.20230334997177124,2699.05517578125,115992,84.56742000579834,,52
-147.23819,53.88046,-62.599247,-237.55511,232.77777777777777,-130.4012,96.06201,-0.42041397,-316.10193,217.9,-0.3959767818450928,2782.98974609375,118171,85.65943884849548,,53
-142.24014,72.143,-3.6904678,-272.0787,221.0,36.025444,94.620895,150.18066,-78.55887,549.0,0.29089581966400146,3737.728515625,120367,87.96259784698486,,54
-65.602135,145.47665,177.60464,-266.76895,363.5,-143.56767,76.10175,4.527855,-276.80423,187.33333333333334,-0.44065016508102417,3047.372802734375,122615,89.54991006851196,,55
-173.69489,71.62606,-51.020588,-287.6517,266.0,-140.84367,98.77997,70.27096,-294.35608,203.5,-0.45278969407081604,3051.035400390625,124650,90.68728494644165,,56
-191.82288,68.33142,-58.98325,-301.52982,220.1,-117.00528,77.17375,-21.780499,-234.94914,260.875,-0.11320841312408447,1286.3919677734375,126737,91.88148999214172,,57
-37.22432,114.93983,199.46425,-185.42935,321.22222222222223,-209.77306,117.03593,-14.590569,-377.21887,286.2857142857143,-0.1572616547346115,2285.597412109375,128741,93.7377028465271,,58
18.08781,107.0226,107.2644,-157.68106,607.75,-40.613976,103.81604,137.0973,-209.27623,365.0,0.16330118477344513,2726.544921875,130931,96.41786193847656,,59
-177.81532,80.284454,-38.464188,-292.68497,240.77777777777777,-127.36105,91.5407,-1.2099581,-263.35565,229.77777777777777,-0.1366935670375824,2389.46728515625,132999,97.57080507278442,,60
-192.73514,61.030087,-55.530373,-259.8234,264.44444444444446,-159.58292,73.217926,-38.94919,-260.58322,213.3,-0.14295019209384918,3056.255126953125,135132,98.82400178909302,,61
-168.74185,55.08342,-93.36799,-240.67334,260.0,-124.94579,76.486015,12.480652,-257.6842,203.72727272727272,-0.10108616948127747,2671.246826171875,137373,100.07931280136108,,62
-122.254395,101.84559,47.81818,-255.07678,247.66666666666666,-166.18802,74.90518,-57.460083,-250.92448,257.375,-0.35586878657341003,2166.6162109375,139432,101.27862310409546,,63
-167.5551,97.87805,-46.139954,-287.5924,295.875,-112.91691,85.46477,-18.97644,-234.50977,227.0,-0.23824484646320343,2014.4405517578125,141475,102.5627191066742,,64
-92.4843,86.08667,35.634243,-214.3266,262.75,-109.436104,154.93173,203.02356,-244.3992,324.7142857142857,-0.04405787214636803,3310.92724609375,143748,104.09816193580627,,65
-154.30496,95.153915,0.7438812,-251.22212,219.4,-172.24333,104.176056,-64.174774,-370.89218,302.7142857142857,0.0803431048989296,1603.8118896484375,145867,105.391606092453,,66
-167.28244,66.00744,-71.71178,-258.96222,227.77777777777777,-129.81255,152.67783,175.5997,-316.9682,380.1666666666667,0.08511804789304733,3442.607666015625,148148,107.30019307136536,,67
-142.76007,95.267265,-23.368423,-296.4275,229.66666666666666,-149.11423,94.51187,1.9249907,-269.0296,254.625,-0.06489421427249908,2105.326416015625,150185,108.39595699310303,,68
-83.307724,112.37804,114.92461,-203.38434,296.0,-85.84554,113.62664,130.84189,-258.1485,371.0,0.1036909967660904,2373.856689453125,152782,110.29862880706787,,69
-109.55674,86.38916,0.90844727,-238.98654,213.4,-142.76154,67.49778,-37.175858,-219.37029,190.1818181818182,-0.2425466775894165,2713.240234375,154874,111.3017189502716,,70
11.660039,107.699875,151.67955,-170.38525,469.6666666666667,-77.4768,106.10719,145.37466,-174.7256,286.0,0.03221110999584198,2983.712890625,157162,113.7985188961029,,71
-78.34525,122.981804,122.27103,-241.86388,357.8333333333333,-102.95587,96.92041,57.60846,-232.53761,176.91666666666666,-0.16908018290996552,3311.3203125,159285,115.23143887519836,,72
-79.36996,148.61546,167.23813,-240.65019,360.1666666666667,-60.487984,77.86394,6.647068,-231.43314,231.55555555555554,0.004677356220781803,2151.59521484375,161369,116.74456977844238,,73
-117.79165,90.02336,14.83976,-254.74661,222.6,-155.25394,74.56315,-5.452034,-286.84125,204.5,-0.0630345419049263,3008.1669921875,163414,117.75393104553223,,74
-152.44383,99.10338,61.198555,-268.8634,241.22222222222223,-123.3505,142.15613,132.79117,-276.45657,366.57142857142856,0.0152531573548913,3333.87109375,165980,119.37028312683105,,75
-181.68378,77.457085,-37.75818,-299.02307,227.0,-98.44753,112.94472,114.35401,-266.8879,404.57142857142856,0.21140630543231964,1936.591796875,168812,120.98959684371948,,76
-151.8843,83.66387,-6.0619044,-261.95807,210.5,-240.26964,50.509106,-155.61835,-311.50128,294.14285714285717,-0.036581579595804214,2872.215087890625,170871,122.17094087600708,,77
-114.17388,125.033,137.61679,-239.0786,337.3333333333333,-125.00099,93.88392,22.430145,-279.10052,241.77777777777777,-0.1593717336654663,2132.8740234375,173047,123.64601182937622,,78
-133.3101,57.35713,-49.32666,-208.98712,217.1,-177.97894,90.58127,-5.429619,-294.78564,250.88888888888889,-0.2922651171684265,2849.370849609375,175305,124.89705491065979,,79
-107.76431,69.0177,-28.977299,-217.31429,239.44444444444446,-84.49725,97.8867,15.0204735,-270.99625,268.25,-0.026870207861065865,2144.53955078125,177451,126.1214690208435,,80
-127.752,83.11,19.251556,-221.49947,200.36363636363637,-104.53597,138.43001,224.0763,-221.35753,248.88888888888889,-0.05960734933614731,3963.26123046875,179691,127.31421995162964,,81
-170.1242,55.753887,-66.890114,-259.1219,258.375,-147.26035,87.607506,-16.607903,-258.98157,251.875,-0.16573312878608704,2867.138916015625,181706,128.47263073921204,,82
-126.901955,76.75936,-21.794453,-227.19312,213.3,-87.82324,141.79372,145.36444,-258.74094,370.6666666666667,0.05245976522564888,3525.809326171875,183930,129.93751096725464,,83
-9.344739,108.92196,127.632324,-176.61407,487.5,-141.78418,82.278465,-38.476334,-250.0845,239.44444444444446,-0.14536763727664948,2270.969482421875,186085,132.1303780078888,,84
-103.41753,78.51499,0.91298676,-239.64056,200.5,-82.61403,92.0758,1.8745117,-259.94498,242.22222222222223,-0.13018886744976044,1888.139404296875,188265,133.25492405891418,,85
-120.98211,112.138535,148.18617,-248.80473,328.8888888888889,-129.10785,72.38028,-26.912895,-238.30177,246.55555555555554,-0.040797166526317596,1994.42138671875,190484,135.0285038948059,,86
-15.285202,74.30399,123.52513,-92.380714,419.6,15.460375,103.115135,218.91916,-180.73381,303.0,0.09433398395776749,4119.8076171875,192908,136.6049768924713,,87
-57.28763,111.64045,128.44115,-219.06981,408.3333333333333,-87.36292,132.17001,117.72538,-239.67313,343.0,0.051954686641693115,3292.159423828125,194966,138.55634474754333,,88
-92.905174,107.69434,104.42395,-213.33792,437.0,-141.68808,96.00927,-10.82111,-273.38617,233.33333333333334,-0.0520937442779541,2110.8115234375,197066,140.0311517715454,,89
-157.456,56.961716,-75.58827,-260.84195,234.55555555555554,-161.84372,100.30682,22.600788,-290.5942,281.5,0.016390599310398102,2315.004638671875,199318,141.2878270149231,,90
-102.6429,79.65521,1.3773007,-257.4176,224.55555555555554,-156.7616,67.13273,-56.015366,-237.61963,259.875,-0.05767078325152397,2978.64599609375,201397,142.41431403160095,,91
-127.66535,122.17468,125.93252,-226.9966,404.1666666666667,-101.550125,111.80524,90.99036,-249.53247,353.2857142857143,0.02060771733522415,2494.13818359375,203870,144.71828484535217,,92
-24.3739,89.36271,76.9781,-186.11737,404.6,-136.7276,74.85198,-18.032661,-241.28229,224.6,-0.052597884088754654,2528.941650390625,206116,146.48390889167786,,93
-61.512245,129.28319,187.1583,-184.85167,429.4,-75.070694,146.7731,140.36719,-237.16267,579.6,0.14159643650054932,2751.958251953125,209014,149.42030596733093,,94
-78.425186,87.08794,21.541294,-223.92657,223.22222222222223,-62.518467,142.67902,182.03293,-219.09918,333.3333333333333,0.06528877466917038,3497.844482421875,211014,150.60717296600342,,95
-14.607991,133.54932,228.56964,-172.10414,337.6666666666667,-104.932335,164.90929,222.68661,-261.57288,342.1666666666667,0.061894237995147705,3296.19287109375,213067,152.36916208267212,,96
-50.5725,117.458015,162.57936,-196.57373,348.0,-92.27059,118.85044,144.65918,-216.21066,320.42857142857144,0.11765842139720917,2981.782470703125,215310,154.07928085327148,,97
-48.05886,133.22362,163.09744,-201.23016,322.57142857142856,-7.6145477,157.81526,249.19016,-200.95502,477.0,0.10221073031425476,3021.43115234375,218172,156.17164278030396,,98
-94.79529,71.085144,-5.243864,-206.97058,256.25,-91.500145,93.16985,23.918829,-243.94865,263.375,-0.06618383526802063,2562.196533203125,220279,157.41940093040466,,99
-65.854355,95.3858,100.645386,-207.82672,343.3333333333333,-140.35374,92.05169,21.638706,-247.81921,253.25,-0.055504124611616135,3147.865234375,222305,158.87186098098755,,100
-181.04494,100.695786,-3.9774895,-288.93515,275.0,-91.858215,64.15654,-19.314896,-200.33926,225.0,-0.07530184090137482,1686.3868408203125,224555,160.1342968940735,,101
-134.6678,130.32994,115.380745,-258.9813,401.2,-44.95117,128.2844,195.87547,-196.02977,343.85714285714283,0.0897703692317009,3105.4375,226962,162.30571603775024,,102
-123.78803,75.209496,-37.849743,-257.0176,250.75,-89.3329,107.63335,102.997215,-193.98499,425.0,0.06445667147636414,2305.771240234375,229087,163.74629306793213,,103
-148.81439,117.240654,67.54585,-259.88556,372.625,-160.25665,75.72731,-54.12812,-261.29102,271.0,-0.047084301710128784,2796.03173828125,231255,165.81102085113525,,104
-80.42712,119.65551,115.91791,-257.46722,415.3333333333333,-98.043106,114.09911,105.05669,-222.4697,457.4,0.0636795237660408,2349.162109375,233542,167.9117488861084,,105
-142.92392,86.37366,-4.4431887,-241.64885,238.0,-100.86276,124.56185,108.592384,-218.9177,416.6,-0.012078555300831795,2328.605712890625,235625,169.59642505645752,,106
-88.3575,76.59344,-21.01469,-224.62695,259.125,-35.57622,157.46782,181.64047,-234.85327,414.8,0.12512722611427307,3277.31982421875,237699,171.06035995483398,,107
-141.87714,84.3115,23.887432,-238.58836,229.0,51.9917,82.84518,172.8114,-20.147896,483.3333333333333,0.17973016202449799,2035.091064453125,240599,172.82259798049927,,108
-44.63211,126.15493,178.78868,-189.477,365.6666666666667,-125.17746,73.51676,0.6538048,-207.70102,269.375,-0.13389749825000763,2681.01904296875,242754,174.37150192260742,,109
-119.26663,94.272644,18.943203,-249.97502,239.44444444444446,-48.25587,95.021065,99.30943,-197.79984,355.1666666666667,0.1312863826751709,2136.6748046875,244885,176.31496787071228,,110
-124.99544,109.14463,14.3377,-278.7159,263.625,-114.437,78.67155,-2.393074,-207.64561,231.0,-0.027607666328549385,3033.881591796875,246964,177.519052028656,,111
-107.79612,124.14358,164.0903,-246.26213,250.625,-76.39312,116.42122,103.08698,-225.19098,384.5,0.09456205368041992,2169.519775390625,249271,178.92876386642456,,112
-130.96323,100.07959,53.449463,-254.97232,234.22222222222223,-228.98735,38.028015,-184.65314,-281.35272,339.6666666666667,-0.05993441119790077,2969.060791015625,251309,180.342022895813,,113
-63.49413,135.09451,160.12636,-235.06905,351.1666666666667,-123.1107,76.2918,-34.07745,-255.13255,242.0,-0.09319931268692017,2174.850830078125,253487,181.9258518218994,,114
-149.00378,132.20384,126.36707,-277.46863,371.6666666666667,-107.4782,120.346794,114.76123,-225.86377,382.5,-0.06035633757710457,2876.082275390625,255782,184.12026596069336,,115
-156.65079,86.16381,-26.64449,-238.86305,273.5,-148.89705,124.29137,125.56072,-233.57648,352.6666666666667,-0.05244476720690727,3699.120849609375,257898,185.71238899230957,,116
-53.75959,120.30993,159.44052,-191.61586,408.8,-64.57141,112.86115,122.93779,-237.33421,339.25,0.029454488307237625,2471.780517578125,260612,187.61699676513672,,117
-124.3004,160.71123,183.98924,-281.26495,305.57142857142856,-111.93361,90.70887,-5.0441513,-255.0544,310.85714285714283,-0.028234919533133507,2155.77099609375,262788,189.13144302368164,,118
-57.251087,131.7815,131.74168,-222.68677,498.0,-171.59218,80.34894,-16.459347,-242.39189,225.77777777777777,-0.021396858617663383,3829.69140625,264820,191.32410883903503,,119
-103.91856,144.55615,213.51791,-249.61472,303.2857142857143,-156.74841,77.569244,-3.3420439,-222.26825,259.375,-0.39877474308013916,3200.64794921875,266895,192.5554518699646,,120
-125.68271,127.57357,117.15354,-255.00154,384.1666666666667,-106.70158,79.87374,15.119146,-210.51682,261.375,0.03622590750455856,2143.5126953125,268986,193.93080496788025,,121
-153.95638,76.170586,-45.252934,-260.09937,242.11111111111111,-117.26855,146.59132,183.88495,-239.01596,298.2857142857143,0.024085162207484245,3570.471923828125,271074,195.32482886314392,,122
-122.19638,143.80894,85.79876,-285.8426,517.75,-79.17783,125.99342,117.15903,-243.3201,373.0,0.0792030394077301,2798.607177734375,273312,197.43654584884644,,123
-123.652596,113.7794,16.917973,-247.57288,264.5,-168.60764,62.560825,-88.11801,-241.5164,284.125,-0.07555455714464188,2156.97900390625,275585,198.74148678779602,,124
28.069098,149.94788,246.36076,-150.82204,394.3333333333333,-7.2003965,171.44489,225.31918,-227.97006,475.4,0.20358030498027802,3466.86181640625,277962,200.83979296684265,,125
-28.75423,139.18405,237.4112,-232.44682,303.57142857142856,-50.4324,127.03121,166.33575,-183.33434,403.2,0.11160949617624283,2593.720703125,279978,202.66948413848877,,126
-99.50123,83.9668,-3.5906715,-215.39331,208.3,-125.34797,137.25145,170.04997,-225.69855,373.3333333333333,0.046294163912534714,2698.850341796875,282218,204.18423509597778,,127
-79.440926,148.91284,235.13629,-253.02472,234.0,-85.39514,100.83934,49.259705,-239.1817,251.0,0.012071792967617512,2257.549072265625,284477,205.49385786056519,,128
-80.860985,84.45274,39.372173,-215.31516,233.88888888888889,-160.97827,94.69081,-22.380531,-265.0343,264.25,-0.07629433274269104,2882.0986328125,286591,206.69338178634644,,129
-141.83838,71.629776,-31.45929,-236.4011,208.3,-140.5582,79.03112,-30.650103,-254.90808,210.2,-0.1019592136144638,2851.480224609375,288693,207.71459984779358,,130
-69.62653,153.74391,245.66675,-234.67986,262.125,-102.44049,109.18653,27.55246,-242.48787,242.77777777777777,-0.01902519166469574,2613.5244140625,290878,208.88084292411804,,131
-95.52997,132.21918,169.74875,-198.57007,336.0,-71.70217,117.5218,139.69528,-212.2139,362.8333333333333,0.27595090866088867,2712.725830078125,293055,210.33254671096802,,132
-171.00311,72.381775,-14.465416,-256.81854,228.77777777777777,-172.4641,41.599,-97.910034,-223.96153,240.77777777777777,-0.014293983578681946,2634.565673828125,295222,211.4495449066162,,133
-109.14552,129.49652,166.75851,-224.81593,264.25,-13.481839,185.54655,204.76723,-231.30045,437.2,0.14668269455432892,3807.74951171875,297408,213.10983777046204,,134
-116.96868,124.04161,113.43957,-225.39206,354.5,-137.22798,86.609985,32.772385,-229.25308,248.55555555555554,-0.05547081306576729,2652.47802734375,299645,214.6455569267273,,135
-57.372997,134.06523,179.19914,-233.76476,365.0,-69.81801,149.86139,255.29544,-207.00206,255.25,0.1415729969739914,3872.944580078125,301687,216.17245602607727,,136
-104.73823,155.5533,234.67038,-224.28558,313.85714285714283,-111.771904,122.35547,199.867,-240.7472,227.54545454545453,-0.040400318801403046,3646.72021484375,304190,217.70000171661377,,137
-83.37416,73.16034,-16.147568,-242.17287,231.0,-117.56478,93.3887,-13.22139,-251.97409,225.11111111111111,-0.0684502050280571,2711.467041015625,306216,218.7368199825287,,138
-178.57458,40.099968,-101.414764,-248.04794,253.0,-18.2192,123.7596,115.63469,-263.72714,499.0,0.12659041583538055,2387.477294921875,309210,220.53695797920227,,139
-78.79053,151.01495,243.19241,-222.21414,323.2857142857143,-124.0343,82.86722,-12.240452,-245.28879,237.77777777777777,0.01614225097000599,2444.2626953125,311350,221.9311089515686,,140
-59.234276,154.95871,257.45825,-213.90561,290.42857142857144,5.3215027,157.39165,199.08754,-257.28732,435.0,0.07042758166790009,3628.143310546875,313960,223.6060848236084,,141
-120.81658,77.87108,-53.016243,-263.8884,263.625,-39.888863,174.14764,273.8694,-254.19545,319.0,0.057961851358413696,4275.4091796875,316512,225.3195128440857,,142
30.81953,150.48053,221.59016,-155.86497,523.75,-116.9755,65.822716,-27.526016,-226.71672,251.55555555555554,-0.05415191501379013,1951.84765625,318776,227.5095729827881,,143
-68.5857,93.835045,33.467064,-235.87352,237.55555555555554,-33.097027,146.1767,276.402,-195.9464,314.85714285714283,-0.013505494222044945,3313.4482421875,320980,228.7683379650116,,144
-157.41699,108.67238,126.82453,-232.69196,323.5,-66.29115,156.80481,260.26706,-248.14537,291.2857142857143,0.05625200271606445,3853.155029296875,323019,230.8378040790558,,145
-104.76006,66.356445,-13.194475,-197.20915,234.55555555555554,-50.473747,149.74377,263.07028,-283.18817,278.875,0.07297320663928986,3180.828857421875,325250,232.06804394721985,,146
-95.466965,89.82864,57.187134,-219.91547,238.0,-67.562965,68.85473,29.360985,-168.07468,290.0,-0.03045148029923439,2047.7357177734375,327280,233.23749589920044,,147
-90.11299,87.167984,34.249664,-187.4724,258.0,-47.769287,106.46118,119.57267,-215.69177,369.0,0.07182477414608002,2003.114990234375,329494,234.7142469882965,,148
-8.337076,170.18637,244.07587,-186.47786,425.6,40.300774,194.90564,297.46008,-227.57391,434.4,-0.03557857871055603,3249.720458984375,331666,237.01991510391235,,149
-75.050995,121.51206,119.61221,-209.76001,421.0,-47.06392,125.76057,224.38431,-223.04068,267.75,0.010221087373793125,2968.5712890625,333808,238.70006895065308,,150
-105.69827,76.23299,-16.329552,-220.68597,248.11111111111111,-34.738876,178.15182,243.9852,-251.24525,326.5,-0.15019196271896362,3815.566650390625,336420,240.30248594284058,,151
-151.7443,76.80343,-42.114464,-273.9994,269.125,-83.075096,117.70233,141.3794,-184.76215,370.8333333333333,-0.048369310796260834,2393.058349609375,338645,241.8415870666504,,152
-176.87212,100.648445,-5.136307,-291.36337,280.5,-86.53726,106.866455,72.35931,-255.93607,320.6666666666667,-0.10446043312549591,2392.846435546875,341531,243.9136860370636,,153
