Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
193.33333,9.428091,200.0,180.0,193.33333333333334,193.19048,13.36883,200.0,151.0,193.1904761904762,-0.011206584982573986,154655,10.001500129699707,,37
179.33333,29.22708,200.0,138.0,179.33333333333334,188.68182,14.558305,200.0,157.0,188.6818181818182,-0.01878906972706318,158806,10.262412071228027,,38
183.66667,11.556624,200.0,175.0,183.66666666666666,189.09091,20.027046,200.0,122.0,189.0909090909091,-0.010917955078184605,162966,10.543095111846924,,39
163.0,24.385788,197.0,141.0,163.0,177.39131,24.782076,200.0,131.0,177.3913043478261,-0.006427380256354809,167046,10.818716287612915,,40
174.33333,20.434175,200.0,150.0,174.33333333333334,169.20833,26.446455,200.0,123.0,169.20833333333334,-0.017725227400660515,171107,11.090319156646729,,41
184.33333,14.007935,200.0,166.0,184.33333333333334,174.73914,29.016064,200.0,129.0,174.7391304347826,0.0009687572601251304,175126,11.358524322509766,,42
190.33333,13.670732,200.0,171.0,190.33333333333334,191.33333,14.223834,200.0,152.0,191.33333333333334,-0.006899932865053415,179144,11.622694253921509,,43
200.0,0.0,200.0,200.0,200.0,185.36363,21.992863,200.0,130.0,185.36363636363637,-0.01159793883562088,183222,11.882774114608765,,44
200.0,0.0,200.0,200.0,200.0,191.80952,15.009899,200.0,153.0,191.8095238095238,-0.012711871415376663,187250,12.136882305145264,,45
200.0,0.0,200.0,200.0,200.0,184.5,18.775589,200.0,142.0,184.5,-0.015074975788593292,191309,12.388257026672363,,46
180.0,16.753109,200.0,159.0,180.0,180.39131,23.154942,200.0,134.0,180.3913043478261,-0.014622297137975693,195458,12.650815963745117,,47
200.0,0.0,200.0,200.0,200.0,188.18182,16.452787,200.0,149.0,188.1818181818182,-0.008738850243389606,199598,12.905785083770752,,48
200.0,0.0,200.0,200.0,200.0,194.61905,10.776854,200.0,167.0,194.61904761904762,0.0023437964264303446,203685,13.159088134765625,,49
169.0,9.092121,179.0,157.0,169.0,188.27272,16.77168,200.0,155.0,188.27272727272728,-0.013332733884453773,207827,13.416810035705566,,50
177.0,18.018509,200.0,156.0,177.0,182.13043,21.861828,200.0,135.0,182.1304347826087,-0.0084577901288867,212016,13.721423149108887,,51
200.0,0.0,200.0,200.0,200.0,182.09091,20.535799,200.0,134.0,182.0909090909091,0.001117921550758183,216022,13.98490023612976,,52
200.0,0.0,200.0,200.0,200.0,183.5,20.57746,200.0,128.0,183.5,-0.007179843727499247,220059,14.248906135559082,,53
184.33333,22.156012,200.0,153.0,184.33333333333334,183.77272,23.59879,200.0,133.0,183.77272727272728,-0.005992255173623562,224102,14.522025346755981,,54
200.0,0.0,200.0,200.0,200.0,188.59091,19.673838,200.0,130.0,188.5909090909091,-0.002517600078135729,228251,14.79128122329712,,55
166.66667,27.35365,200.0,133.0,166.66666666666666,182.68182,22.854053,200.0,126.0,182.6818181818182,-0.017917128279805183,232270,15.059940099716187,,56
149.33333,36.279778,200.0,117.0,149.33333333333334,174.26086,30.401972,200.0,112.0,174.2608695652174,-0.02085188589990139,236278,15.326306104660034,,57
162.0,29.877527,200.0,127.0,162.0,166.83333,28.455618,200.0,117.0,166.83333333333334,-0.011163934133946896,240282,15.618767261505127,,58
154.33333,21.45279,170.0,124.0,154.33333333333334,165.72,25.230965,200.0,125.0,165.72,-0.023541152477264404,244425,15.89251708984375,,59
152.33333,34.1207,200.0,122.0,152.33333333333334,173.95833,22.443409,200.0,127.0,173.95833333333334,-0.024020114913582802,248600,16.16792917251587,,60
178.0,14.988885,199.0,165.0,178.0,181.39131,20.318634,200.0,139.0,181.3913043478261,-0.00281966058537364,252772,16.444805145263672,,61
200.0,0.0,200.0,200.0,200.0,182.13637,20.027925,200.0,143.0,182.13636363636363,-0.007716145366430283,256779,16.698090076446533,,62
200.0,0.0,200.0,200.0,200.0,194.57143,12.388825,200.0,154.0,194.57142857142858,-0.0038532488979399204,260865,16.951889276504517,,63
194.0,8.485281,200.0,182.0,194.0,196.14285,10.343096,200.0,163.0,196.14285714285714,-0.008142330683767796,264984,17.21758008003235,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.013265140354633331,268984,17.465797185897827,,65
200.0,0.0,200.0,200.0,200.0,196.04762,11.319921,200.0,153.0,196.04761904761904,-0.014063505455851555,273101,17.71850323677063,,66
200.0,0.0,200.0,200.0,200.0,196.71428,10.268504,200.0,160.0,196.71428571428572,-0.011164581403136253,277232,17.972208261489868,,67
181.66667,25.927248,200.0,145.0,181.66666666666666,200.0,0.0,200.0,200.0,200.0,-0.011606152169406414,281232,18.227872133255005,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.006093526724725962,285232,18.4742271900177,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0002881984692066908,289232,18.722747087478638,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0008776187896728516,293232,18.97676706314087,,71
200.0,0.0,200.0,200.0,200.0,197.09525,12.990489,200.0,139.0,197.0952380952381,-0.011626267805695534,297371,19.2328941822052,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0012055435217916965,301371,19.477046012878418,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005737814120948315,305371,19.723693132400513,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0016385099152103066,309371,19.970617055892944,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.007141515612602234,313371,20.21794104576111,,76
200.0,0.0,200.0,200.0,200.0,196.42857,14.090088,200.0,134.0,196.42857142857142,-0.0073562972247600555,317496,20.473104238510132,,77
200.0,0.0,200.0,200.0,200.0,195.80952,12.949054,200.0,153.0,195.8095238095238,-0.02771582268178463,321608,20.728620052337646,,78
155.66667,16.85889,170.0,132.0,155.66666666666666,193.2381,15.426955,200.0,147.0,193.23809523809524,-0.017938869073987007,325666,20.981796264648438,,79
200.0,0.0,200.0,200.0,200.0,197.57143,8.369851,200.0,161.0,197.57142857142858,-0.0016302582807838917,329815,21.237192153930664,,80
200.0,0.0,200.0,200.0,200.0,196.7619,8.434084,200.0,167.0,196.76190476190476,-0.002778586931526661,333947,21.51433801651001,,81
200.0,0.0,200.0,200.0,200.0,189.59091,21.733212,200.0,129.0,189.5909090909091,0.006380337756127119,338118,21.770616054534912,,82
200.0,0.0,200.0,200.0,200.0,199.61905,1.7036707,200.0,192.0,199.61904761904762,-0.005846070125699043,342310,22.025604248046875,,83
200.0,0.0,200.0,200.0,200.0,194.71428,13.487713,200.0,141.0,194.71428571428572,-0.009202055633068085,346399,22.278869152069092,,84
200.0,0.0,200.0,200.0,200.0,199.14285,2.7130322,200.0,189.0,199.14285714285714,0.006672445219010115,350581,22.53572130203247,,85
200.0,0.0,200.0,200.0,200.0,197.80952,9.796108,200.0,154.0,197.8095238095238,-0.010900378227233887,354735,22.78841805458069,,86
200.0,0.0,200.0,200.0,200.0,198.09525,5.441505,200.0,180.0,198.0952380952381,0.0027610091492533684,358895,23.044000148773193,,87
