Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-153.41788,113.700066,-20.303703,-327.363,507.5,-64.27593,46.924572,-12.041492,-155.37906,295.0,10.64270305633545,1246.117431640625,88115,39.803346157073975,,41
-5.01836,17.428013,12.409653,-22.446373,1000.0,-80.728,59.233612,11.9687805,-171.10413,241.77777777777777,5.927113056182861,1598.4781494140625,90291,42.44971799850464,,42
-45.8406,63.119762,33.87448,-144.08598,464.8,-59.66186,65.579765,6.191229,-181.7952,302.85714285714283,6.6620774269104,1463.272705078125,92411,45.36577916145325,,43
-39.988476,39.718227,5.70615,-115.29179,409.2857142857143,-74.86082,85.07946,33.50703,-187.46295,497.4,10.58117961883545,1457.488037109375,94898,48.63138508796692,,44
-25.659418,19.027163,0.5107994,-57.21554,403.8,-41.134144,64.423164,0.0685997,-184.3252,336.5,10.747186660766602,1684.186279296875,96917,51.14934015274048,,45
-93.29111,30.518763,-55.56383,-137.82913,550.0,-110.03135,88.73417,-23.213287,-244.73354,445.6,2.5678491592407227,1993.9847412109375,99145,54.072986125946045,,46
-40.786266,77.42888,42.208748,-151.45724,384.6666666666667,-78.07077,66.444214,-4.8378067,-184.91135,731.25,10.777015686035156,1304.2689208984375,102070,57.89066433906555,,47
-50.137997,93.855835,21.488483,-232.79108,405.8,6.5511994,9.849106,20.456696,-1.0981293,709.3333333333334,15.857939720153809,1459.7418212890625,104198,61.63726830482483,,48
-2.4802692,23.534721,26.330559,-44.25067,487.5,-45.068447,57.961006,43.47556,-99.546906,627.25,10.962651252746582,1256.360107421875,106707,66.21115803718567,,49
-36.15104,51.634792,38.185303,-101.483604,403.0,-72.48766,67.88632,17.426266,-190.8704,407.4,4.921594142913818,1531.6190185546875,108744,68.33426523208618,,50
-13.52676,32.843735,31.235657,-76.22581,193.0,-19.85689,53.71791,55.65529,-110.68834,214.3,8.80915355682373,1826.98974609375,110887,69.36199116706848,,51
-7.2796655,25.620098,24.41227,-66.16394,138.13333333333333,2.951202,31.980202,58.952072,-52.372322,407.7142857142857,11.658534049987793,1048.28515625,113741,72.05391931533813,,52
8.02588,32.87054,47.214508,-54.324997,145.71428571428572,24.990314,1.0714989,26.061813,23.918816,1000.0,12.348109245300293,903.1326293945312,115741,74.41434907913208,,53
-0.93166876,25.25963,58.065105,-22.958496,265.375,-12.308953,30.17655,44.52034,-60.784035,392.2857142857143,9.179574966430664,1040.20654296875,118487,77.75651407241821,,54
2.8057842,32.694553,40.33265,-72.49874,258.75,0.43486324,24.812994,38.716206,-37.534103,292.14285714285717,10.377970695495605,1032.758056640625,120532,80.01549530029297,,55
2.0758002,20.923859,27.819199,-44.822193,174.75,-7.781457,25.901272,20.680038,-48.724518,299.2857142857143,7.080207347869873,2147.76318359375,122627,81.45720028877258,,56
31.747248,30.341686,107.76546,0.45247555,242.7,0.8192749,33.338997,102.17815,-25.122131,217.66666666666666,9.556976318359375,1265.76904296875,125239,84.00848007202148,,57
-13.769145,18.398272,24.723267,-33.54822,287.57142857142856,21.94423,14.227423,45.918564,5.3392525,260.5,10.9551362991333,1134.9132080078125,127323,86.17956614494324,,58
-16.662495,87.68877,64.6355,-183.49696,404.8,8.889455,33.25686,70.245445,-25.195755,493.2,8.466032981872559,938.131591796875,129789,88.88283920288086,,59
-2.8308525,68.824265,116.56672,-113.033516,428.1666666666667,63.273243,38.826344,105.974754,12.028295,725.3333333333334,11.825289726257324,959.5396118164062,131965,91.87933325767517,,60
43.579197,6.065277,50.20324,36.701378,608.0,-19.844822,44.68603,58.117687,-79.32942,426.2,2.606942892074585,1587.707275390625,134096,94.81990218162537,,61
41.70645,48.20406,107.08741,-16.504559,607.75,-4.212143,74.23744,117.50331,-116.56586,400.0,0.9171797633171082,1350.9581298828125,136096,97.83289217948914,,62
-13.154449,59.405094,61.71847,-143.91632,376.85714285714283,40.01765,29.201,78.58201,3.6773834,516.6,8.335343360900879,819.4765014648438,138679,101.01975703239441,,63
-7.5689917,94.16715,190.9061,-137.02191,335.7142857142857,10.266553,72.95785,81.520004,-89.98587,741.0,5.894480228424072,891.4916381835938,140902,103.90141105651855,,64
20.016521,33.954906,71.266266,-30.304691,531.6,27.58775,56.316032,123.92879,-45.71756,522.2,5.422269821166992,757.8988647460938,143513,107.184974193573,,65
120.35056,61.24487,207.84647,57.834892,567.0,20.188148,37.39533,76.56971,-22.92427,591.75,4.124375343322754,1028.802978515625,145880,110.08413910865784,,66
-36.736504,27.577934,9.198128,-63.868458,500.0,19.826685,59.12777,120.77336,-46.785847,498.2,2.6154487133026123,967.5615234375,148371,112.95757412910461,,67
34.9773,58.623104,100.5238,-41.75894,766.0,48.464855,119.41686,179.81027,-109.1419,716.0,3.7973551750183105,1310.2530517578125,150519,116.66536808013916,,68
24.334333,203.88507,237.51845,-241.23181,572.5,152.19627,45.539673,191.6774,88.39073,757.6666666666666,11.067726135253906,1090.2333984375,152792,119.6496319770813,,69
82.46452,118.8147,245.12355,-60.409775,573.0,-24.752846,97.41549,73.32874,-178.88422,599.8,-0.9896199703216553,1351.7630615234375,155791,123.16747426986694,,70
15.122571,147.34302,225.24265,-155.26407,437.8,34.019634,131.13123,221.88379,-95.34242,425.0,0.4699259102344513,2037.3067626953125,157916,125.28245306015015,,71
-89.94058,49.9654,-46.69634,-172.75958,519.75,-17.148035,112.766174,226.19826,-117.60196,357.3333333333333,-3.783775568008423,2529.839599609375,160060,127.34126424789429,,72
71.98788,140.76328,200.41211,-160.46252,481.8,88.56098,115.04224,198.83563,-85.020584,477.6,6.0971999168396,1471.786376953125,162448,129.90092206001282,,73
83.81329,132.70258,181.78769,-144.77321,526.75,24.565317,132.22456,217.47363,-123.97323,444.8,1.36724853515625,1901.9168701171875,164672,132.0605182647705,,74
-7.4174995,144.16129,134.66081,-215.26889,640.25,-29.77536,131.05551,164.50415,-205.02856,573.5,-3.9902353286743164,1845.9298095703125,166966,135.3036961555481,,75
-95.79,60.79217,-6.461685,-180.76456,451.2,50.328533,129.43066,189.6035,-112.69502,538.25,0.7472715377807617,1544.7508544921875,169119,137.47776818275452,,76
-187.65163,35.77066,-138.46939,-222.49655,672.0,-52.506386,131.30795,173.94934,-146.43634,563.0,-7.5640549659729,2007.569091796875,171371,139.60449624061584,,77
-76.54555,41.199474,-35.346077,-117.745026,1000.0,-150.36418,98.385666,-12.485741,-235.4824,831.6666666666666,-10.453747749328613,1996.334228515625,173866,142.6131660938263,,78
-114.79545,53.21854,-41.001266,-164.504,868.0,-57.24541,149.4027,129.0427,-236.72777,917.6666666666666,-4.131927490234375,1002.0335693359375,176619,147.33674907684326,,79
-49.9852,25.395369,-28.091583,-85.58742,784.3333333333334,-61.131977,23.551495,-37.580482,-84.68347,1000.0,-2.918069362640381,315.04071044921875,178619,151.43114519119263,,80
-96.05643,69.73848,-38.58603,-194.2038,918.3333333333334,-43.527233,23.567211,-19.96002,-67.094444,1000.0,-0.8260293006896973,150.79246520996094,180619,155.92264318466187,,81
-59.629726,36.190266,-23.43946,-95.81999,1000.0,-40.745125,31.320862,2.899414,-69.11417,876.3333333333334,-0.8511594533920288,492.3184814453125,183248,159.42627024650574,,82
-50.613136,4.979948,-45.633186,-55.593082,1000.0,-77.51908,40.811916,-37.324944,-133.48734,856.3333333333334,-3.2571985721588135,601.0507202148438,185817,162.69190502166748,,83
107.41508,94.39911,195.6504,-23.464813,778.3333333333334,-70.80818,30.467793,-40.340393,-101.27598,1000.0,0.581989586353302,362.4800720214844,187817,166.47251725196838,,84
117.21053,16.999828,133.66342,93.80291,914.0,-48.68708,8.40284,-40.28424,-57.08992,1000.0,0.016774490475654602,319.9939270019531,189817,171.3645601272583,,85
4.637957,43.758404,56.560272,-50.482277,967.3333333333334,-66.090225,149.14828,132.30817,-266.9958,614.75,-4.588249683380127,2561.5400390625,192276,175.01487922668457,,86
-59.767365,33.709564,-16.666252,-98.95943,671.6666666666666,150.44913,32.694267,196.67429,126.442924,670.6666666666666,8.785722732543945,1477.461669921875,194288,178.01056623458862,,87
43.02079,121.94373,180.02391,-114.71859,723.25,-35.29434,5.5947685,-29.69957,-40.889107,1000.0,0.8531416654586792,402.8680114746094,196288,181.6090350151062,,88
35.13679,159.11052,155.7999,-189.67743,688.6666666666666,-72.39194,139.54129,99.29485,-242.49916,764.3333333333334,-1.0140475034713745,2141.071044921875,198581,185.19733238220215,,89
66.63911,115.55519,177.49255,-92.77386,705.3333333333334,70.65439,103.968925,175.25647,-71.13469,797.0,4.767239570617676,1256.3450927734375,200972,188.97832226753235,,90
52.653854,128.09698,246.74435,-85.61365,548.75,-12.201129,121.1515,159.12938,-98.825264,678.6666666666666,4.65766716003418,1572.0523681640625,203008,191.91692519187927,,91
-4.4272118,119.12663,196.39847,-113.88848,555.25,130.23619,87.52589,197.00684,-20.104446,516.0,8.281783103942871,1725.89892578125,205072,194.49506616592407,,92
86.62153,107.829666,192.34409,-92.34181,568.0,97.46187,76.22294,163.34988,-25.90026,526.75,7.2274932861328125,1685.1158447265625,207179,197.0232639312744,,93
108.57286,83.886475,195.16388,-24.981907,545.5,120.53353,69.318436,185.30646,-9.459203,489.8,6.388431072235107,1421.0421142578125,209628,199.65818428993225,,94
48.727886,120.05668,175.66972,-105.729675,686.5,84.87638,126.28964,215.29099,-134.20277,521.8,4.141214370727539,1895.8980712890625,212237,203.14473915100098,,95
2.5272827,165.5204,204.72952,-181.89369,560.25,114.653076,53.969067,157.2956,38.512096,714.6666666666666,0.3920094072818756,1206.13623046875,214381,205.70466709136963,,96
11.5525055,155.98856,202.8555,-198.8767,561.5,82.257675,112.02887,193.77094,-44.479843,549.0,2.6111533641815186,1728.3380126953125,216577,208.0382640361786,,97
93.414734,90.340935,192.6958,-26.364029,473.8,62.222652,133.9752,232.95662,-83.461105,349.6666666666667,-1.0643186569213867,2389.486083984375,218675,210.18593096733093,,98
53.54128,125.04822,210.71179,-81.10942,499.8,37.049232,133.21014,233.24026,-103.96663,408.8,-2.434079647064209,2183.75,220719,212.33336114883423,,99
5.0317564,149.2446,182.43796,-183.48004,478.2,119.73041,148.23766,221.52945,-173.0054,461.8,2.757439136505127,2270.427490234375,223028,214.8178482055664,,100
-25.983255,121.73614,238.58018,-129.52782,340.1666666666667,90.664536,92.48422,200.0355,-45.83487,537.0,0.8144386410713196,1581.16552734375,225713,217.37079501152039,,101
103.527985,129.6955,194.33557,-118.41707,553.75,87.013725,113.330055,209.51302,-55.171425,402.6,-1.3882017135620117,1848.77294921875,227726,219.58974719047546,,102
91.657745,146.5805,206.41507,-158.18292,586.0,64.9678,142.05139,222.05078,-140.96504,490.2,1.6530911922454834,2171.3876953125,230177,222.22295022010803,,103
60.355133,128.1216,240.71669,-110.38139,400.0,150.41011,30.851372,193.93423,126.012115,684.3333333333334,6.620487689971924,897.9371948242188,232230,224.45753026008606,,104
-22.444159,110.584435,179.56323,-137.06726,482.8,19.811527,102.35824,110.598465,-139.04355,533.5,-0.419411301612854,2481.42626953125,234364,227.1975221633911,,105
83.71646,140.97209,228.70361,-184.10713,356.1666666666667,-34.51976,200.50761,211.3515,-262.8764,602.25,-0.5785960555076599,4225.25927734375,236773,229.63975596427917,,106
164.4729,52.674614,210.75705,50.15059,395.5,144.73465,83.36203,236.42162,1.3583431,404.2,7.339345932006836,1639.597412109375,238794,231.7749800682068,,107
79.64464,180.09686,251.45078,-178.34062,488.8,119.22136,80.200325,199.81206,6.7464027,423.8,5.846165180206299,1837.7620849609375,240913,234.1302101612091,,108
91.60281,173.87204,244.25903,-131.60461,418.0,21.959974,90.664734,153.43579,-116.3918,448.2,-1.5722031593322754,2427.806884765625,243154,236.1244809627533,,109
98.62697,78.3462,183.78201,10.352409,599.25,166.23773,84.53782,240.39682,10.076824,402.2,9.458819389343262,1905.380615234375,245165,238.47134828567505,,110
32.93982,157.56976,267.28073,-173.77101,421.1666666666667,109.789566,160.68277,218.76282,-167.97707,582.0,2.562380313873291,1793.449951171875,247493,241.02042818069458,,111
15.851578,192.30325,221.48412,-204.9719,631.5,50.41035,80.59755,110.82665,-63.50174,708.0,0.4338381290435791,1971.7784423828125,249617,244.09986019134521,,112
88.53816,135.34795,231.29877,-93.22562,451.6,22.591934,150.33601,212.21524,-200.30623,477.0,-0.48266837000846863,3118.5693359375,252002,246.35955119132996,,113
218.84288,29.980267,244.3453,170.59079,509.5,144.94902,113.07538,246.20041,-13.8821945,365.0,8.742692947387695,2125.449462890625,254192,248.7110619544983,,114
50.765617,83.617256,125.47493,-77.8884,572.5,166.51918,127.80138,264.10898,-51.741882,526.25,5.024659633636475,1899.845703125,256297,251.1679801940918,,115
179.42622,90.20356,255.50226,33.818726,616.75,208.03423,32.847645,254.4202,157.92392,510.8,8.350184440612793,1483.169677734375,258851,254.28910517692566,,116
166.08171,34.576492,198.6113,112.65488,724.5,199.0906,51.20394,267.72754,123.83204,550.75,7.253282070159912,1501.892578125,261054,257.61180806159973,,117
205.4621,29.30775,239.6838,159.4606,551.5,56.953526,124.79341,208.61015,-97.04315,776.6666666666666,-2.8258848190307617,1471.1890869140625,263384,260.46502113342285,,118
172.58716,58.25174,228.98358,75.02726,517.5,24.940908,137.79913,193.0293,-144.5001,804.0,-2.594081163406372,1553.7318115234375,265796,263.3959012031555,,119
136.6958,62.55476,188.939,48.74675,826.3333333333334,142.35846,54.907074,224.35771,69.91995,736.0,2.529578924179077,1213.2501220703125,268740,267.76144218444824,,120
53.818153,119.348335,182.26755,-105.93219,599.5,204.80911,29.29328,237.59305,157.69576,534.0,6.676666259765625,1007.8868408203125,270876,270.87157130241394,,121
116.15461,38.02798,145.80786,62.473072,928.0,131.79478,77.05107,191.58597,23.006477,709.0,0.7445861101150513,682.5527954101562,273003,274.5387501716614,,122
21.400541,154.32797,229.03473,-140.655,686.3333333333334,67.37182,120.84118,166.45157,-102.755325,758.3333333333334,-4.597842693328857,1979.389892578125,275278,277.04222106933594,,123
112.78207,93.4849,245.70746,-9.453875,411.5,63.790627,119.70341,253.3522,-77.84024,600.25,-1.285782814025879,1647.1978759765625,277679,280.21879601478577,,124
154.49728,84.97448,237.4191,37.710606,692.6666666666666,80.58297,128.84407,280.0678,-79.36383,702.5,-2.6899237632751465,1781.207275390625,280489,283.3355362415314,,125
155.75977,107.33984,256.94916,3.4349747,350.3333333333333,220.37079,40.394157,273.2914,171.59467,516.25,7.6286301612854,1445.86279296875,282554,285.3442130088806,,126
191.73392,44.396328,234.59692,123.35204,573.5,117.48082,90.89528,252.0592,0.65514374,427.14285714285717,3.931065559387207,1421.4873046875,285544,287.84449195861816,,127
129.5584,68.58901,238.34158,52.24063,740.0,122.45914,95.16886,223.2167,3.5880737,449.8333333333333,3.685652494430542,1502.53369140625,288243,291.155335187912,,128
190.81978,68.68267,243.85622,57.008026,409.6,75.05177,78.619255,182.86725,-2.379345,688.6666666666666,-1.216634750366211,1037.6722412109375,290309,293.47802114486694,,129
103.490105,99.36358,250.9356,-19.93216,570.5,173.11902,99.93668,282.8237,38.198013,565.0,5.083775043487549,1630.14306640625,293134,296.4676160812378,,130
64.72914,22.123707,86.85285,42.60544,1000.0,179.79988,79.50748,272.91333,53.12118,730.25,1.937976598739624,1201.6143798828125,296055,299.7474102973938,,131
199.75917,84.83165,282.7176,41.060925,423.8,77.78815,77.23969,210.16621,15.825455,513.25,0.13488426804542542,787.6380615234375,298108,302.12615609169006,,132
73.471054,26.22527,99.69633,47.24579,1000.0,147.90327,60.58964,232.29735,68.20064,607.75,3.6652565002441406,1103.96337890625,300539,305.05956411361694,,133
72.056755,5.593918,77.65067,66.46284,1000.0,217.22244,87.76703,292.94775,68.52936,676.75,5.497044563293457,1469.316162109375,303246,307.8881993293762,,134
115.060165,0.59781265,115.657974,114.46235,1000.0,166.29103,65.389915,242.35144,82.71005,742.0,0.9551854729652405,965.12646484375,305472,310.90607619285583,,135
162.67528,81.97634,239.28192,49.014496,726.3333333333334,153.76869,97.51327,253.71007,49.652714,677.25,2.0585520267486572,1093.8011474609375,308181,313.7643451690674,,136
171.11092,68.27546,248.43707,82.36983,840.3333333333334,112.90314,68.91227,243.21732,44.76878,590.4,0.3361190855503082,1029.5440673828125,311133,317.1482050418854,,137
187.22522,46.225452,240.67609,127.90466,706.6666666666666,169.95058,83.74254,234.79028,51.704857,810.6666666666666,0.8540674448013306,820.9647216796875,313565,320.02839493751526,,138
190.70312,107.57515,284.4937,43.137573,423.8,124.1002,87.226654,262.38928,13.13546,562.2,1.3769824504852295,1204.6915283203125,316376,322.6382431983948,,139
145.10847,62.089897,231.27492,87.388275,767.6666666666666,122.66166,63.02665,211.6101,73.22072,692.3333333333334,0.7464130520820618,885.5132446289062,318453,325.467933177948,,140
155.63387,48.10462,193.86728,87.7859,912.0,84.743416,3.8761857,90.216545,81.74065,724.0,-1.3935328722000122,794.8582153320312,320625,329.2088260650635,,141
161.7725,59.396362,244.2023,106.56163,898.6666666666666,88.82971,21.185734,110.01544,67.643974,1000.0,-2.319906711578369,512.2274780273438,322625,332.63505506515503,,142
109.02752,48.34916,157.37668,60.678356,1000.0,117.84467,20.872871,138.71754,96.9718,1000.0,-1.3159620761871338,526.6939086914062,324625,335.52317905426025,,143
83.66143,49.814285,121.12123,13.261734,736.6666666666666,134.36961,31.400745,165.77036,102.968864,1000.0,0.4604830741882324,503.8352355957031,326625,338.3393700122833,,144
151.34654,4.2715607,155.6181,147.07498,1000.0,121.55634,7.723686,129.28003,113.83266,1000.0,0.141859769821167,370.1515808105469,328625,341.3419723510742,,145
164.50201,59.261253,247.9471,116.03166,973.3333333333334,98.23011,42.432007,155.074,53.15609,717.0,1.3484200239181519,583.0811157226562,330776,345.3477439880371,,146
44.172867,53.491154,104.54268,-40.16919,694.0,96.84861,28.376049,126.811615,66.341,585.25,0.9006276726722717,586.68701171875,333117,349.44912099838257,,147
109.75558,26.76014,136.51572,82.99544,1000.0,66.726105,37.72399,96.59738,13.509537,757.3333333333334,-0.10240919142961502,635.16748046875,335389,352.8928601741791,,148
154.63988,86.25442,251.95197,15.590622,612.75,104.378845,0.6704979,105.04935,103.70835,1000.0,0.9108574390411377,374.02685546875,337389,356.0847589969635,,149
129.60126,0.99528503,130.59654,128.60597,1000.0,123.84713,17.541428,141.45052,99.90796,719.3333333333334,3.3979971408843994,684.6278076171875,339547,358.61848616600037,,150
150.3899,23.369156,173.75905,127.02074,1000.0,127.4718,13.1896515,140.66145,114.28215,1000.0,1.3446296453475952,325.3409729003906,341547,361.6564242839813,,151
123.45096,38.453594,152.76913,69.12637,708.6666666666666,149.72656,36.35265,192.81021,103.8923,927.3333333333334,2.7146317958831787,585.4111938476562,344329,364.75817918777466,,152
185.73523,8.926369,194.6616,176.80887,1000.0,147.32724,16.300514,163.62775,131.02672,1000.0,1.9903273582458496,557.4335327148438,346329,367.73763728141785,,153
162.67885,2.2509766,164.92982,160.42787,1000.0,119.209694,40.478973,149.97351,62.018562,716.0,2.8720202445983887,769.4398193359375,348477,370.7308542728424,,154
79.55684,55.314552,161.75284,4.9480667,508.2,121.845276,69.9221,185.6489,24.518147,723.6666666666666,2.3910090923309326,987.1550903320312,350648,373.51716709136963,,155
143.89299,31.179611,175.0726,112.71338,1000.0,136.35686,0.17901611,136.53587,136.17784,1000.0,1.8221068382263184,584.7576904296875,352648,375.9614381790161,,156
99.02958,54.008545,161.43045,29.684902,739.0,118.39252,3.3586617,121.751175,115.03385,1000.0,1.8769983053207397,511.69635009765625,354648,378.7030670642853,,157
98.47131,87.70441,252.94775,-11.577538,447.6666666666667,64.34323,41.13057,139.08974,6.8490257,368.5,2.081132650375366,1152.599853515625,357596,381.96172618865967,,158
26.429832,40.946186,112.95178,-10.65757,261.625,64.41681,38.69209,121.16179,22.974598,480.8,1.8066331148147583,723.2443237304688,360000,384.4976110458374,,159
