Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
162.33333,3.2998316,166.0,158.0,162.33333333333334,174.21739,10.906546,200.0,151.0,174.2173913043478,43.71220016479492,162130,10.466996908187866,,39
175.0,9.899495,186.0,162.0,175.0,174.0,10.737986,195.0,157.0,174.0,44.01660919189453,166132,10.718122959136963,,40
172.66667,6.342099,179.0,164.0,172.66666666666666,175.43478,11.297657,195.0,146.0,175.43478260869566,44.69610595703125,170167,11.009706020355225,,41
161.66667,4.642796,168.0,157.0,161.66666666666666,176.0,9.868703,196.0,151.0,176.0,44.59075927734375,174215,11.278841018676758,,42
158.0,13.928389,177.0,144.0,158.0,164.92,7.4775395,181.0,150.0,164.92,41.57126998901367,178338,11.535941123962402,,43
157.33333,11.145503,173.0,148.0,157.33333333333334,159.5,7.443376,172.0,142.0,159.5,41.291664123535156,182485,11.791856050491333,,44
147.33333,4.714045,154.0,144.0,147.33333333333334,151.92592,8.073394,162.0,133.0,151.92592592592592,37.856136322021484,186587,12.043394088745117,,45
143.0,0.8164966,144.0,142.0,143.0,149.59259,8.93706,173.0,138.0,149.59259259259258,38.16014862060547,190626,12.290141105651855,,46
154.33333,4.189935,160.0,150.0,154.33333333333334,153.03703,8.600093,175.0,138.0,153.03703703703704,38.77397537231445,194758,12.545038223266602,,47
151.0,4.9665546,155.0,144.0,151.0,154.46153,9.467478,174.0,131.0,154.46153846153845,38.882320404052734,198774,12.792227029800415,,48
157.66667,12.229291,170.0,141.0,157.66666666666666,156.96153,8.345799,177.0,140.0,156.96153846153845,40.111026763916016,202855,13.044648885726929,,49
168.66667,7.586538,179.0,161.0,168.66666666666666,166.28,10.093641,186.0,143.0,166.28,43.17049026489258,207012,13.300520896911621,,50
195.33333,3.2998316,200.0,193.0,195.33333333333334,175.82608,9.76975,196.0,158.0,175.82608695652175,44.981849670410156,211056,13.555323123931885,,51
200.0,0.0,200.0,200.0,200.0,191.14285,8.881687,200.0,168.0,191.14285714285714,49.19694519042969,215070,13.809720039367676,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.24311065673828,219070,14.059410095214844,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.137210845947266,223070,14.405325174331665,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.28709030151367,227070,14.662250995635986,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.1851806640625,231070,14.908297061920166,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.94906234741211,235070,15.153512239456177,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.08876419067383,239070,15.400649070739746,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.98676681518555,243070,15.654376983642578,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.14283752441406,247070,15.911831140518188,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.40431213378906,251070,16.163859128952026,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,53.05161666870117,255070,16.424296140670776,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.56234359741211,259070,16.677070140838623,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.93044662475586,263070,16.92463731765747,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.99639129638672,267070,17.174036026000977,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.261783599853516,271070,17.433450937271118,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.096797943115234,275070,17.680246114730835,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.04408264160156,279070,17.96643829345703,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.95405578613281,283070,18.211289167404175,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.80620193481445,287070,18.460775136947632,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.56886291503906,291070,18.707503080368042,,71
