Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-32.649513,24.56067,-9.836433,-88.285965,289.14285714285717,-99.42634,95.363014,0.018922806,-286.62973,237.77777777777777,9.10004997253418,2920.390625,57622,22.352121829986572,,27
-58.833427,79.324165,49.188087,-223.79646,325.57142857142856,-63.829884,117.249374,37.7061,-310.5948,350.5,13.858941078186035,3019.33251953125,59725,25.025542736053467,,28
-25.694435,39.247414,35.23488,-90.63959,178.41666666666666,-43.03337,40.645046,6.173149,-138.58476,192.36363636363637,12.439851760864258,1857.5963134765625,61841,25.97941780090332,,29
-49.63155,93.09235,34.148315,-226.14586,343.3333333333333,-45.00442,53.7185,26.679428,-134.56294,287.0,13.384211540222168,1423.6651611328125,64711,28.78258991241455,,30
-24.188026,33.094067,17.838078,-73.25073,202.0,-25.706749,44.517143,39.71192,-109.37176,270.0,14.306488037109375,1601.1571044921875,66871,30.466285705566406,,31
-89.38294,83.53084,-4.5322037,-245.84708,261.5,-38.590603,43.831043,16.254276,-140.1459,266.3333333333333,12.511605262756348,1591.0029296875,69268,32.24440288543701,,32
-35.321667,31.408918,3.5891953,-93.15364,341.8333333333333,-60.415836,71.4155,16.095856,-186.9167,301.0,9.921150207519531,2122.2470703125,71676,34.50525879859924,,33
-15.362132,36.770874,32.937073,-80.94719,343.5,-7.4485145,32.107304,27.414017,-67.09021,469.5,13.549092292785645,1413.30908203125,74493,37.827133893966675,,34
-21.093813,54.873177,45.41203,-170.8432,194.0909090909091,-83.11186,80.296585,14.580868,-207.51224,524.0,7.18257474899292,1284.8782958984375,76589,39.68325662612915,,35
-19.902607,62.16424,39.903595,-129.4483,317.42857142857144,-9.970849,41.631256,45.090828,-69.596436,410.14285714285717,11.481611251831055,1337.9539794921875,79460,43.822141885757446,,36
20.654552,26.543896,56.452526,-15.328331,336.0,-91.67218,72.54905,22.983318,-176.46846,426.0,4.044284343719482,1317.92724609375,81590,46.31061887741089,,37
-2.2954767,26.79376,38.99713,-48.94282,315.7142857142857,-66.0627,125.36832,29.63947,-307.81268,489.2,6.125117778778076,1978.3912353515625,84036,48.70021867752075,,38
2.1281471,28.65044,30.778587,-26.522293,1000.0,-9.41839,45.55411,39.258667,-87.32468,300.57142857142856,8.915529251098633,1101.976318359375,86140,52.668540954589844,,39
-51.09309,58.614147,11.856861,-141.75513,676.0,5.679507,22.016333,55.32754,-11.797539,302.42857142857144,10.541876792907715,1118.0198974609375,88257,55.53765606880188,,40
-15.313997,28.019758,31.105331,-68.968185,162.0,-10.285395,22.947153,27.165499,-45.906868,187.9090909090909,8.211259841918945,1126.79931640625,90324,56.419214725494385,,41
-1.0036114,36.78476,55.043823,-49.350834,190.1818181818182,-13.539686,18.728342,11.633364,-45.3127,295.7142857142857,7.087907791137695,1113.8697509765625,92394,58.15965795516968,,42
17.21031,25.832384,51.705063,-10.455902,719.3333333333334,-5.9213414,27.623648,51.74203,-64.4472,168.5,5.941202640533447,1121.2188720703125,94416,60.52169704437256,,43
7.8726935,15.572925,27.418537,-18.523338,290.42857142857144,8.431926,36.71546,59.167038,-60.088043,396.0,6.654263973236084,1061.080078125,97188,64.04887986183167,,44
-20.065372,74.188866,42.248863,-226.35399,235.5,-19.266338,48.010326,54.580963,-86.278244,507.4,5.527019023895264,1008.791259765625,99725,66.81834292411804,,45
21.37868,30.133327,64.354095,-15.811592,295.57142857142856,-6.2920246,32.93232,60.970886,-43.64435,279.375,5.144756317138672,1014.5485229492188,101960,69.30609583854675,,46
2.9224253,22.620138,36.7974,-30.625734,282.77777777777777,20.860985,21.37267,57.53754,3.9186182,616.25,7.049749851226807,881.58154296875,104425,72.8505928516388,,47
-4.6758556,35.218243,57.89708,-57.398903,384.8333333333333,-0.7443574,24.009895,35.83645,-28.83056,353.1666666666667,4.919392108917236,1150.0670166015625,106544,75.60710191726685,,48
-23.722567,86.52252,34.21762,-173.27069,717.75,-9.134377,28.212286,29.943914,-44.00007,311.7142857142857,3.422893524169922,1028.44091796875,108726,78.91385388374329,,49
24.627495,26.453115,60.9628,-13.798578,651.0,-2.1486878,29.650534,39.881195,-41.234215,413.4,4.503437519073486,944.1936645507812,110793,82.84314584732056,,50
-1.1645168,30.755053,42.761024,-47.504204,394.8333333333333,25.372534,14.901045,40.27358,10.471489,1000.0,4.298865795135498,563.0236206054688,112793,85.90850472450256,,51
9.999839,26.936687,56.091354,-27.999935,378.5,-26.97645,41.366226,29.481781,-68.47575,677.3333333333334,1.7851336002349854,969.0056762695312,114825,89.02898097038269,,52
18.591364,48.01093,78.541855,-66.04151,421.2,-32.108463,75.260704,59.541275,-174.8139,472.6666666666667,1.1021372079849243,1276.6568603515625,117661,91.75812292098999,,53
28.512451,29.043335,87.58564,-6.3892765,358.5,41.168674,40.881886,84.22399,-13.775631,748.3333333333334,4.181537628173828,845.6437377929688,119906,94.86671686172485,,54
47.64087,35.35197,99.3932,10.91637,613.75,51.62545,50.425026,118.278824,-22.931705,552.8,5.405221462249756,918.21923828125,122670,99.01042675971985,,55
54.31764,87.12102,207.34097,-46.366627,486.8,59.397552,70.88464,141.26985,-49.14786,625.0,5.139533042907715,728.5291748046875,125170,102.21209979057312,,56
59.34676,51.591373,101.29495,-13.326141,705.3333333333334,20.15569,42.573517,119.68357,-18.467583,357.125,3.474992275238037,1355.09375,128027,105.63731980323792,,57
95.145195,40.958164,150.66379,53.08131,705.0,2.5760677,21.110447,28.663958,-30.857422,436.4,0.9348254203796387,1176.5177001953125,130209,108.27957773208618,,58
26.375483,41.217003,114.37022,-11.615463,360.3333333333333,-23.80712,47.907772,28.06897,-140.29526,306.6666666666667,-1.5601919889450073,1536.7940673828125,132969,110.45560693740845,,59
9.584685,19.88492,34.952667,-22.420666,367.0,22.661057,41.797405,93.87337,-19.5234,598.2,2.825535774230957,786.3475341796875,135960,113.8262677192688,,60
60.319866,61.02426,121.46925,-22.994808,840.0,42.435925,56.00865,130.88313,-22.872288,621.25,3.6345529556274414,669.44921875,138445,117.32648968696594,,61
19.419825,18.420887,39.78685,-4.8307343,757.0,94.3408,69.31356,165.69171,0.45588684,682.0,5.597917556762695,966.1610107421875,140491,120.54264688491821,,62
23.740751,31.178724,62.9282,-13.358032,745.0,67.137314,77.54041,195.62927,-32.743774,456.6,4.381960868835449,914.92529296875,142774,123.1588819026947,,63
58.13167,76.03139,144.03229,-40.827297,797.3333333333334,106.58,14.450859,121.03086,92.12914,1000.0,4.370084762573242,409.5736999511719,144774,126.63625979423523,,64
123.606415,0.47192383,124.07834,123.13449,1000.0,49.799732,74.615425,110.825424,-55.26572,880.6666666666666,2.2183921337127686,406.6712646484375,147416,130.04279971122742,,65
-2.4513264,44.396355,41.94503,-46.847683,1000.0,84.202866,32.46413,116.66699,51.73873,1000.0,2.8820347785949707,382.2717590332031,149416,133.06436562538147,,66
83.7073,38.315094,118.41397,30.317108,739.6666666666666,34.626335,58.05198,130.61603,-25.283165,557.2,2.2329044342041016,646.6198120117188,152202,136.42877173423767,,67
74.28945,40.864006,113.35699,17.876198,828.0,19.918856,59.729816,76.62044,-62.655308,926.6666666666666,0.14475002884864807,456.681884765625,154982,140.61758184432983,,68
75.98375,85.06399,180.31352,-28.049217,762.3333333333334,119.82877,7.294853,127.12363,112.53392,1000.0,2.832702159881592,281.4134521484375,156982,143.32319474220276,,69
114.248085,6.8203506,121.068436,107.427734,1000.0,46.687206,46.083477,115.17351,-8.6846695,487.1666666666667,1.3428070545196533,865.6871948242188,159905,146.4760398864746,,70
60.453312,42.001312,129.31662,17.105133,605.75,23.210066,84.59117,118.4882,-87.07928,695.3333333333334,0.07892629504203796,919.4044799804688,161991,149.19255876541138,,71
40.692936,53.304768,113.24958,-35.63655,520.75,106.14035,101.38215,248.05386,-33.033226,698.5,2.419490098953247,697.5349731445312,164785,152.01250672340393,,72
81.52567,24.750305,107.74193,48.33279,718.6666666666666,126.4895,17.37796,143.86746,109.11154,1000.0,2.9269752502441406,287.5382385253906,166785,154.9733476638794,,73
52.219276,88.39062,153.24971,-38.76358,702.75,15.596298,86.57631,141.39465,-93.20314,523.0,-0.7115448117256165,1177.7318115234375,168877,157.91295790672302,,74
78.73884,50.28494,114.75353,7.6271744,748.0,41.639835,96.03104,122.38724,-93.300415,836.3333333333334,-0.0832076147198677,715.8886108398438,171386,160.6407618522644,,75
42.797523,71.54797,117.96712,-38.22873,624.25,141.2079,65.33785,228.1298,70.599396,799.6666666666666,4.114045143127441,598.2400512695312,173785,163.7075650691986,,76
133.69458,94.41989,255.08199,-10.066746,695.5,118.787025,67.84479,212.41724,53.822243,903.3333333333334,2.7046396732330322,492.9128112792969,176495,167.013249874115,,77
59.11635,65.318085,145.43839,-12.106171,576.0,133.51984,5.1966934,138.71652,128.32314,1000.0,2.7432644367218018,307.76611328125,178495,169.34502983093262,,78
73.041756,80.4251,138.61128,-40.227623,767.3333333333334,60.989075,54.558445,116.28561,-3.5459747,653.75,1.334190011024475,683.5574951171875,181110,171.86921191215515,,79
34.889217,38.116516,122.0021,-5.981201,323.0,136.98517,102.85735,223.81662,-36.225388,646.25,4.1148905754089355,991.8079223632812,183695,174.26168179512024,,80
54.67804,82.67804,158.4467,-31.35942,524.0,91.81179,44.10713,130.60371,30.11277,750.6666666666666,1.546529769897461,408.7799987792969,185947,176.46225571632385,,81
103.89774,73.74242,164.6677,0.11539078,754.0,57.7264,71.55899,176.86388,-7.5002136,460.0,1.3152499198913574,1001.8250732421875,188707,179.00505805015564,,82
103.352005,107.50683,247.87474,-29.872177,579.0,66.01211,91.478096,216.06628,-18.526344,448.8,1.7373086214065552,1183.05322265625,190951,180.8916096687317,,83
184.24367,54.771675,261.5092,140.87427,847.3333333333334,158.17583,18.149948,176.32578,140.02588,1000.0,3.012786626815796,526.7274169921875,192951,183.36692094802856,,84
130.82495,70.49838,225.56636,41.854134,742.75,96.554855,105.30179,196.00717,-63.951954,663.5,1.3506134748458862,1045.281005859375,195605,186.28121185302734,,85
70.53612,111.71464,204.02594,-72.1825,432.8,106.4993,112.72714,219.72952,-47.302753,689.0,1.6041587591171265,828.2804565429688,197672,188.14488697052002,,86
36.71712,122.15357,293.72583,-50.527718,433.6666666666667,43.153587,41.332928,89.625656,-23.320992,576.5,0.36088356375694275,567.2639770507812,199978,190.1850380897522,,87
2.589757,65.95325,169.3707,-112.225044,191.36363636363637,-11.083359,83.6263,222.3249,-96.33734,200.8,-5.896493434906006,3131.037353515625,201986,191.1377818584442,,88
13.703634,76.174095,208.0607,-105.54986,210.5,167.15439,100.51285,273.43408,-20.53128,491.6,5.256855010986328,1236.6468505859375,204444,192.7104229927063,,89
21.712475,119.52327,264.9197,-108.33862,224.66666666666666,16.960527,85.09418,246.3034,-59.481556,212.0,-1.4810106754302979,2555.591796875,206564,193.84562468528748,,90
117.15203,99.893005,222.7499,-29.30972,337.7142857142857,34.259235,99.0134,303.35852,-48.409042,226.11111111111111,1.3412692546844482,2781.37646484375,208599,195.06165981292725,,91
202.91536,110.054375,271.1729,-39.912758,336.8333333333333,124.87462,139.80925,279.2116,-74.244255,301.85714285714283,6.502901077270508,2563.884521484375,210712,196.28639674186707,,92
97.63566,136.4105,239.41318,-117.17065,355.3333333333333,77.67739,138.8368,269.27985,-71.52368,259.22222222222223,3.0420420169830322,3601.011962890625,213045,197.63499999046326,,93
125.35514,130.83275,247.31198,-71.65874,341.85714285714283,135.92017,112.69245,262.30487,-22.244942,292.7142857142857,7.041406631469727,2664.607666015625,215094,199.0435299873352,,94
194.20161,92.68636,258.06824,9.823692,511.8,77.89357,114.81089,272.60846,-50.11927,231.88888888888889,2.7455930709838867,2350.63525390625,217181,200.6912817955017,,95
122.2808,109.288055,242.37161,5.2840195,342.1666666666667,137.61581,110.11453,243.43095,-16.764923,406.6,3.554332733154297,1706.16015625,219214,202.16516494750977,,96
199.85483,29.014452,233.62712,153.74747,538.0,147.87334,113.84585,258.29422,-24.898811,351.5,3.885580539703369,1984.8731689453125,221323,204.3429307937622,,97
183.42946,50.05814,218.80093,97.11943,528.5,159.2325,95.67196,262.5954,-22.419327,458.0,1.3545738458633423,1140.30615234375,223613,206.63020277023315,,98
-10.030734,132.44664,176.20111,-120.50874,742.6666666666666,42.291565,128.48672,208.30016,-88.42419,704.5,-6.663243293762207,1542.48974609375,226431,209.92105388641357,,99
-46.44322,82.81165,55.913673,-149.77864,590.0,12.109398,165.11398,245.52502,-110.23743,724.6666666666666,-8.863551139831543,1811.1387939453125,228605,212.9420268535614,,100
-114.216064,15.760355,-101.56589,-136.43338,858.0,34.48172,155.46959,226.1394,-154.65674,809.6666666666666,-7.818747520446777,1476.8392333984375,231034,217.33877182006836,,101
-124.78053,2.8536682,-121.926865,-127.6342,1000.0,-112.7438,117.80844,51.55127,-218.8411,871.0,-10.800153732299805,1751.8095703125,233647,220.885009765625,,102
-114.808624,16.261139,-97.270546,-136.45978,877.6666666666666,-100.582886,10.289276,-90.29361,-110.87216,1000.0,-9.641746520996094,1029.7020263671875,235647,224.41907572746277,,103
-50.499992,0.9488754,-49.551117,-51.448868,1000.0,-146.0695,64.42378,-63.451263,-220.6398,918.3333333333334,-9.409542083740234,1350.4681396484375,238402,229.9473557472229,,104
-40.65728,7.2443027,-33.412975,-47.90158,1000.0,-84.5947,9.607048,-74.987656,-94.20175,1000.0,-5.242403507232666,397.3816223144531,240402,234.493882894516,,105
-19.65686,8.486069,-11.170792,-28.14293,1000.0,46.229725,134.01852,232.77402,-76.066025,840.3333333333334,-1.7650387287139893,1119.701904296875,242923,238.10468578338623,,106
160.74677,45.233906,206.31387,99.08021,678.3333333333334,19.671165,106.837585,156.7615,-103.88386,782.0,-2.126560688018799,1207.3092041015625,245269,241.7890977859497,,107
73.91471,88.94969,149.70009,-50.92914,757.0,104.42868,121.34568,212.7843,-64.994316,816.0,1.72834050655365,947.2164916992188,247717,245.76357078552246,,108
-32.580826,54.62753,35.56011,-98.17684,674.0,159.96057,62.271133,241.18199,89.87357,733.3333333333334,2.671548843383789,1356.199462890625,249917,249.25044083595276,,109
99.56488,113.5341,198.17432,-59.476448,698.0,76.186516,117.723724,207.98149,-75.78443,345.1666666666667,2.7887113094329834,2674.2548828125,251988,252.26703882217407,,110
118.22956,95.03072,233.66231,-28.873474,581.25,190.49037,28.066628,213.91699,142.52185,552.0,4.1011457443237305,1579.8553466796875,254196,255.35197186470032,,111
157.78564,151.64386,275.86075,-99.67609,514.75,154.4871,96.32351,287.80698,-9.9279175,486.4,2.780074119567871,1811.56103515625,256628,257.38759183883667,,112
160.13521,79.29114,216.93802,4.482422,457.0,113.19593,140.08769,268.1914,-36.63874,520.5,1.4234822988510132,1701.4864501953125,258710,260.16291189193726,,113
86.890656,104.07764,238.41577,-51.806767,264.25,210.64246,58.404247,288.50977,108.660706,462.8,4.983062744140625,1948.80615234375,261024,262.60969972610474,,114
86.98953,138.35638,295.72144,-45.60984,254.625,152.73235,120.13616,270.20468,-31.724602,333.0,4.717918872833252,2483.168212890625,263355,264.06280279159546,,115
145.99464,134.85713,288.6504,-31.803417,251.875,171.40096,106.44157,292.02502,2.506363,317.0,6.2238054275512695,2384.2861328125,265574,265.4496729373932,,116
134.9403,104.87858,246.79674,1.7587566,224.77777777777777,131.44237,110.69121,264.00644,4.4621964,316.75,3.2238614559173584,1969.1248779296875,268108,267.0235059261322,,117
90.24941,131.28159,254.16956,-115.417885,233.66666666666666,93.96001,106.084854,259.45682,-15.706688,219.6,1.6128681898117065,2455.93115234375,270304,268.09293580055237,,118
46.105984,85.62162,244.38315,-51.265385,165.84615384615384,135.8219,119.16296,277.39392,-37.238407,235.44444444444446,4.403253555297852,2727.60595703125,272423,269.0561559200287,,119
51.150288,74.6854,248.77092,-31.596016,159.15384615384616,92.48177,100.390564,254.74452,-6.6744766,217.72727272727272,1.5869437456130981,2382.9833984375,274818,270.055340051651,,120
136.378,124.218094,284.049,-82.8553,260.8888888888889,140.28302,119.71511,268.69537,-19.300472,191.63636363636363,6.310876846313477,3301.185546875,276926,271.14515686035156,,121
114.44127,118.26265,280.83838,-37.71133,210.3,49.237812,90.12748,259.13214,-13.148506,173.58333333333334,-3.308689832687378,3757.213623046875,279009,272.14530873298645,,122
88.16917,115.98529,295.47644,-19.227802,171.0,79.580894,115.44491,256.7707,-50.634747,177.66666666666666,-0.29141756892204285,3031.62841796875,281141,273.0390589237213,,123
49.365284,86.29082,252.43872,-26.932915,183.72727272727272,64.97408,123.97105,248.64758,-110.7728,216.5,-0.8702874779701233,3929.621337890625,283306,273.9360499382019,,124
97.3793,97.92565,242.04193,-10.65469,214.54545454545453,129.32327,111.50722,244.35022,-3.1697807,212.8,4.925014495849609,2200.940673828125,285434,275.1159448623657,,125
105.55582,100.80006,253.12376,2.9969902,280.6666666666667,45.928608,77.54793,249.68982,-13.671822,163.07692307692307,-3.7222743034362793,2965.278076171875,287554,276.33621287345886,,126
60.975376,110.5824,285.80725,-39.269035,152.5,59.403584,101.303925,253.88889,-44.917683,156.3846153846154,-2.627302885055542,3445.712158203125,289587,277.14419078826904,,127
91.161064,116.20868,277.31555,-12.744759,169.46153846153845,43.526104,86.761284,249.18156,-63.146423,150.92857142857142,-2.983840227127075,3277.06494140625,291700,277.9900300502777,,128
109.9093,121.96427,261.463,-32.161064,276.7,129.05067,120.476036,269.9121,-30.15955,183.91666666666666,6.927635669708252,3079.816650390625,293907,279.2481269836426,,129
125.721344,143.67104,281.75964,-65.00931,264.75,118.95645,125.175186,272.7499,-21.861382,197.54545454545453,3.438807249069214,3120.336669921875,296080,280.35339188575745,,130
144.7095,127.25713,267.49872,-50.077957,295.57142857142856,172.21782,121.58923,282.86,-38.292843,288.14285714285717,3.0487396717071533,1885.0426025390625,298097,281.6761898994446,,131
-6.5982985,101.32812,142.2291,-156.15793,416.0,155.86264,103.829216,262.5882,-30.903091,429.8,-0.7019025683403015,1840.3638916015625,300246,284.0310740470886,,132
-72.93129,8.037552,-64.89374,-80.96884,1000.0,149.10704,118.9195,263.9634,-52.303543,454.5,-2.193129062652588,1889.3089599609375,302973,287.8584108352661,,133
-80.15617,3.2723198,-76.88386,-83.4285,1000.0,134.96727,106.62727,216.59393,-15.649879,744.0,-7.084679126739502,1335.90283203125,305205,291.29308581352234,,134
-24.830288,3.3017387,-21.52855,-28.132027,1000.0,57.818447,66.98063,146.41702,-15.503708,882.6666666666666,-8.799488067626953,1279.496826171875,307853,295.87822103500366,,135
51.01948,105.85221,200.69685,-25.951912,916.6666666666666,-30.176586,10.408169,-19.768417,-40.584755,1000.0,-11.32710075378418,1372.520263671875,309853,299.8472487926483,,136
-44.602203,41.69191,-2.9102936,-86.29411,1000.0,-58.551193,3.9060745,-54.64512,-62.457268,1000.0,-10.908343315124512,1148.0595703125,311853,302.87230491638184,,137
-77.58488,13.287849,-64.29703,-90.87273,1000.0,-61.705353,16.638565,-45.066788,-78.34392,1000.0,-9.68949031829834,1028.33740234375,313853,307.41514897346497,,138
-28.088203,15.716614,-12.37159,-43.804817,1000.0,-35.13779,32.111332,-3.0264587,-67.24912,1000.0,-7.528263568878174,840.6939697265625,315853,311.08586597442627,,139
-28.037344,10.645582,-17.391762,-38.682926,1000.0,-46.70401,7.3751087,-39.328903,-54.07912,1000.0,-6.28822660446167,578.5086059570312,317853,314.6745846271515,,140
-46.560436,45.11363,-1.4468079,-91.674065,1000.0,-9.006702,21.600788,12.594086,-30.60749,1000.0,-4.042825698852539,521.4435424804688,319853,319.72016882896423,,141
-48.29326,11.653694,-36.639565,-59.946953,1000.0,-18.527386,21.129002,2.601616,-39.656387,1000.0,-3.6458091735839844,651.610107421875,321853,323.5707697868347,,142
-19.891033,11.099194,-8.79184,-30.990227,1000.0,-14.431858,10.177998,-4.2538605,-24.609856,1000.0,-2.4303042888641357,490.7828369140625,323853,328.09286880493164,,143
-27.863527,4.618864,-23.244663,-32.48239,1000.0,43.252728,124.08654,217.1597,-64.03488,829.0,-0.42342472076416016,721.1732177734375,326340,332.2204267978668,,144
-37.885056,17.34259,-20.542465,-55.227646,1000.0,-25.763363,17.767643,-7.99572,-43.531006,1000.0,-1.6249603033065796,400.9019470214844,328340,336.2777428627014,,145
103.558105,78.425125,185.55344,-2.1181793,895.3333333333334,-47.11599,6.3532104,-40.76278,-53.4692,1000.0,-1.4653362035751343,347.0376281738281,330340,341.24912309646606,,146
238.11113,6.3516855,246.25943,227.48871,484.8,12.766789,64.179184,102.72174,-42.67639,993.0,-0.4536263048648834,726.5994262695312,333319,345.2735278606415,,147
241.77571,35.971024,281.3141,178.93982,419.0,118.203896,93.07603,221.19946,3.5274506,484.0,5.446824550628662,1912.87109375,335739,347.396461725235,,148
139.27602,120.03365,280.07996,-29.946762,295.14285714285717,171.78378,116.24492,280.71545,-35.50067,363.57142857142856,7.562820911407471,2974.024658203125,338284,349.13264298439026,,149
159.10542,117.75922,249.86241,-49.035942,312.14285714285717,183.1281,105.33622,272.35947,12.999939,327.7142857142857,9.342663764953613,3080.544189453125,340578,350.55122685432434,,150
161.7666,128.87079,271.6213,-73.93883,330.2857142857143,227.3882,31.242455,276.02875,184.79756,493.6666666666667,7.349035739898682,1879.4495849609375,343540,352.8392586708069,,151
226.72838,65.58426,271.398,81.557686,476.5,105.27474,109.2005,260.8566,-13.176964,308.85714285714283,2.951873779296875,2544.302001953125,345702,354.53526401519775,,152
198.89143,86.560036,248.53027,6.2981186,375.1666666666667,208.61758,64.05545,253.28528,98.48934,520.5,3.780045986175537,1149.86572265625,347784,356.27770590782166,,153
140.65405,112.030945,229.604,-18.80117,376.8333333333333,185.60826,109.17487,268.02133,-54.855156,376.5,3.628730297088623,1947.200927734375,350043,357.9505078792572,,154
235.50635,14.77917,254.46527,213.98933,444.4,172.7845,113.81715,254.93597,-52.765297,433.0,1.397121787071228,1919.798095703125,352208,359.67362570762634,,155
220.6108,31.267132,249.52547,178.68462,412.6,235.88388,21.064116,258.48975,199.68187,422.2,4.057231903076172,1050.2093505859375,354319,361.3930039405823,,156
203.28201,47.808884,238.84663,121.50031,524.25,117.50575,101.11905,218.59094,-15.162384,572.25,-3.197808265686035,1223.8275146484375,356608,363.63879585266113,,157
115.396385,117.341385,238.65128,-42.6159,437.0,166.82744,84.44161,224.1867,0.25177002,418.4,-1.2613881826400757,1072.112548828125,358700,365.3837790489197,,158
