Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-38.31741,52.139305,25.367897,-102.34541,691.3333333333334,-23.800673,35.44181,17.943398,-81.54765,307.0,13.118974685668945,996.7132568359375,116625,67.34423398971558,,54
-59.7648,65.57398,18.671978,-161.07277,578.75,-19.76062,49.12578,57.051304,-87.62566,418.42857142857144,18.61473274230957,1277.43359375,119554,70.83572506904602,,55
7.5624504,29.265165,51.559597,-30.315369,576.25,-10.939183,18.560724,25.378613,-31.55157,339.0,15.539320945739746,986.481689453125,121588,74.00455403327942,,56
29.990036,19.126976,49.117012,10.86306,1000.0,23.702099,34.863354,71.9511,-25.055504,623.75,17.5748233795166,1212.6065673828125,124083,77.56059122085571,,57
24.393473,5.3692627,31.205433,18.082088,741.0,-3.3359299,64.33711,67.56579,-135.8985,467.5,17.609678268432617,1378.2125244140625,126888,81.51751708984375,,58
9.0033655,18.040308,31.18803,-19.130943,614.0,-17.779613,45.051884,26.582542,-103.72843,526.4,11.891729354858398,1147.794677734375,129520,85.07441520690918,,59
17.936462,32.80682,64.224,-15.7569275,588.5,17.858002,34.000286,72.14618,-28.862785,442.5,16.899309158325195,781.6820068359375,132175,88.0524570941925,,60
-7.1205707,15.047224,9.230484,-38.992485,345.1666666666667,40.255024,17.658518,63.097168,20.092543,736.0,16.94165802001953,716.3363647460938,134383,91.39409017562866,,61
10.166185,34.34504,51.160084,-53.574177,293.42857142857144,8.823304,45.229507,80.04481,-52.981285,499.4,9.189571380615234,838.1531982421875,136880,94.37072896957397,,62
-15.396573,27.438194,12.677389,-69.15792,201.5,12.610964,95.72541,132.91858,-158.77477,437.8,7.896480083465576,1786.2894287109375,139069,95.87623929977417,,63
35.109734,36.33048,82.2308,-10.36688,571.75,46.491516,63.2069,172.47737,-30.070202,328.57142857142856,13.042923927307129,1258.0284423828125,141369,98.80383610725403,,64
47.013336,59.36021,184.72443,-15.570915,351.2857142857143,39.84377,37.93513,88.00563,-4.7051315,732.6666666666666,7.8779473304748535,809.1021118164062,143567,101.86359810829163,,65
62.26488,45.516506,113.55888,13.173576,611.75,23.688766,78.3503,211.79419,-40.743824,310.0,8.918224334716797,1252.5015869140625,145737,104.69987630844116,,66
61.21992,59.84744,117.020546,-31.73447,621.0,27.77122,51.315773,100.098915,-13.539581,729.0,1.1513952016830444,930.2202758789062,147924,108.04284811019897,,67
-44.546898,80.45849,63.76303,-129.27438,535.75,18.10211,29.112616,57.791138,-16.013588,320.14285714285717,3.239661455154419,1058.0203857421875,150165,110.355788230896,,68
