Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-392.46716,64.97956,-318.23938,-476.49792,1000.0,-453.6001,59.496094,-365.53912,-540.10156,1000.0,-0.9395750761032104,22.039112091064453,155000,38.52774786949158,,30
-375.93906,33.594116,-334.0506,-416.2963,1000.0,-358.2475,36.483513,-322.61267,-419.43497,1000.0,8.234579086303711,21.459287643432617,160000,45.5770947933197,,31
-362.44272,35.149662,-331.05322,-411.51816,1000.0,-361.57672,15.328253,-339.94345,-376.05615,1000.0,1.9209727048873901,18.627941131591797,165000,46.210052728652954,,32
-425.4806,69.426956,-370.90485,-523.45276,1000.0,-391.0429,39.300808,-324.11563,-432.5621,1000.0,-5.259507656097412,19.12236785888672,170000,46.8320677280426,,33
-352.05826,20.661627,-325.10126,-375.3012,1000.0,-411.29678,47.90233,-346.53497,-472.06723,1000.0,-7.341165065765381,25.245946884155273,175000,47.460195779800415,,34
-390.9734,64.63246,-300.4195,-447.02197,1000.0,-390.11685,25.6217,-363.1579,-438.8692,1000.0,0.23853296041488647,15.201103210449219,180000,48.08675265312195,,35
-337.62167,26.607883,-309.03165,-373.10458,1000.0,-372.59097,35.249332,-346.13803,-438.5,1000.0,5.787447452545166,18.195608139038086,185000,48.71826171875,,36
-409.9598,104.53921,-321.008,-556.7018,1000.0,-355.04425,35.206314,-320.52838,-413.6809,1000.0,2.485637664794922,14.464677810668945,190000,49.371153831481934,,37
-389.95117,45.59507,-348.48956,-453.4496,1000.0,-351.5428,33.071827,-302.99313,-405.286,1000.0,-0.29146310687065125,15.917417526245117,195000,49.99949073791504,,38
-348.69034,51.403824,-282.11023,-407.2558,1000.0,-305.16183,41.71799,-260.48376,-379.7788,1000.0,3.155055522918701,17.285930633544922,200000,50.62470293045044,,39
-341.01523,38.34639,-312.0783,-395.20343,1000.0,-314.45258,39.809242,-260.1842,-370.7082,1000.0,-0.4847211539745331,12.858757972717285,205000,51.2505989074707,,40
-272.45102,39.201073,-237.2323,-327.13892,1000.0,-349.68985,23.555456,-316.56458,-382.8186,1000.0,-5.254195213317871,12.485060691833496,210000,58.31026792526245,,41
